PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
15.02, 1.47, 24.67,-0.04949, 0.45128, -0.00806, -0.89097,11.19959,
15.02, 1.47, 24.68,-0.06458, 0.39189, 0.00023, -0.91774,11.54817,
15.05, 1.47, 24.69,-0.03430, 0.14982, 0.04899, -0.98690,11.89228,
15.08, 1.49, 24.66,0.02233, -0.06493, 0.09185, -0.99340,12.23611,
15.05, 1.50, 24.60,0.02641, -0.13921, 0.05569, -0.98834,12.5811,
15.00, 1.50, 24.55,0.00286, -0.06449, 0.02097, -0.99769,12.92467,
14.99, 1.48, 24.51,-0.04945, -0.04263, 0.02469, -0.99756,13.26912,
14.99, 1.47, 24.49,-0.04813, -0.01908, 0.01704, -0.99851,13.61364,
14.96, 1.47, 24.49,-0.04275, 0.08150, 0.00176, -0.99575,13.95781,
14.92, 1.47, 24.48,-0.04180, 0.28661, -0.02501, -0.95681,14.30156,
14.91, 1.47, 24.49,-0.03317, 0.24197, -0.02448, -0.96941,14.6457,
14.91, 1.47, 24.49,-0.03806, 0.20374, -0.01482, -0.97817,14.99434,
14.92, 1.47, 24.49,-0.06486, 0.19068, -0.00683, -0.97948,15.33461,
14.92, 1.47, 24.49,-0.04121, 0.23889, 0.04099, -0.96930,15.67783,
14.92, 1.47, 24.49,-0.04366, 0.28284, 0.05117, -0.95681,16.02262,
14.93, 1.47, 24.50,-0.05992, 0.26779, 0.03085, -0.96112,16.36682,
14.93, 1.47, 24.50,-0.07036, 0.20852, 0.03141, -0.97498,16.7108,
14.93, 1.47, 24.49,-0.07086, 0.14491, 0.02172, -0.98667,17.05549,
14.93, 1.47, 24.49,-0.06950, 0.12604, 0.01255, -0.98951,17.40067,
14.92, 1.47, 24.48,-0.06171, 0.12952, 0.01086, -0.98960,17.74505,
14.92, 1.47, 24.48,-0.03142, 0.13746, 0.01203, -0.98994,18.08887,
14.92, 1.49, 24.48,0.02760, 0.16352, 0.02003, -0.98595,18.43384,
14.92, 1.47, 24.51,-0.07045, 0.12025, -0.01972, -0.99004,18.77742,
14.97, 1.47, 24.51,-0.04718, 0.01680, 0.01158, -0.99868,19.12166,
15.02, 1.48, 24.53,-0.04046, 0.03884, 0.01567, -0.99830,19.46591,
15.02, 1.49, 24.57,-0.02942, 0.24881, 0.00929, -0.96806,19.80907,
15.01, 1.50, 24.60,-0.02019, 0.39751, 0.00283, -0.91737,20.16045,
15.12, 1.49, 24.67,-0.02351, -0.14935, 0.05560, -0.98694,20.49845,
15.18, 1.49, 24.71,0.04109, -0.55687, 0.05766, -0.82758,20.84381,
15.15, 1.49, 24.76,0.04811, -0.85400, 0.06205, -0.51431,21.18408,
15.13, 1.51, 24.84,0.05919, -0.75839, 0.03769, -0.64801,21.52764,
15.10, 1.51, 24.92,0.01609, -0.25887, -0.03023, -0.96530,21.86994,
15.09, 1.49, 24.90,-0.05006, -0.03113, -0.01723, -0.99811,22.21758,
15.08, 1.49, 24.91,-0.05408, -0.01227, -0.01370, -0.99837,22.5653,
15.07, 1.49, 24.92,-0.04876, -0.07466, -0.00377, -0.99601,22.90973,
15.06, 1.50, 24.90,-0.02635, -0.06345, 0.00114, -0.99764,23.25325,
15.04, 1.49, 24.87,-0.04204, -0.01580, -0.00158, -0.99899,23.59793,
15.01, 1.49, 24.85,-0.05928, -0.04715, 0.00976, -0.99708,23.94203,
15.01, 1.49, 24.85,-0.05982, -0.20307, 0.03546, -0.97669,24.28581,
15.02, 1.49, 24.87,-0.03498, -0.39872, 0.05769, -0.91459,24.6273,
15.04, 1.49, 24.90,-0.02612, -0.60221, 0.06642, -0.79514,24.97404,
15.12, 1.47, 25.02,-0.03499, -0.54782, 0.06167, -0.83359,25.31848,
15.32, 1.47, 25.20,-0.03935, -0.43809, 0.03892, -0.89722,25.66259,
15.53, 1.48, 25.40,-0.06254, -0.35209, 0.03187, -0.93333,26.00638,
15.74, 1.47, 25.67,0.00965, -0.36188, 0.03216, -0.93162,26.34858,
16.01, 1.47, 25.97,-0.00540, -0.45132, 0.05310, -0.89076,26.70197,
16.28, 1.48, 26.23,-0.03070, -0.46812, 0.03913, -0.88226,27.04548,
16.57, 1.46, 26.44,-0.03157, -0.57877, 0.04938, -0.81338,27.40119,
16.90, 1.47, 26.56,-0.00245, -0.74381, 0.06991, -0.66472,27.75854,
17.27, 1.47, 26.59,-0.00110, -0.74448, 0.04095, -0.66639,28.1046,
