PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
15.87, 1.22, 24.44,0.04223, -0.66201, -0.13183, -0.73660,17.31347,
15.84, 1.27, 24.45,-0.01148, -0.73338, -0.01395, -0.67958,17.66179,
15.82, 1.29, 24.46,-0.00451, -0.78869, 0.13002, -0.60087,18.00576,
15.76, 1.34, 24.48,-0.08963, -0.79265, 0.26139, -0.54345,18.34993,
15.69, 1.37, 24.55,0.06981, 0.79441, -0.36685, 0.47902,18.69392,
15.68, 1.30, 24.66,0.02272, 0.80661, -0.48345, 0.33933,19.03801,
15.59, 1.37, 24.67,0.03808, 0.81102, -0.47996, 0.33231,19.38283,
15.53, 1.48, 24.67,0.13690, 0.82986, -0.42988, 0.32833,19.72731,
15.47, 1.59, 24.66,0.22226, 0.81949, -0.36602, 0.38086,20.07156,
15.45, 1.64, 24.66,0.22782, 0.82246, -0.35834, 0.37849,20.41541,
15.46, 1.64, 24.64,0.22985, 0.82349, -0.36315, 0.37035,20.76003,
15.47, 1.66, 24.66,0.24210, 0.83770, -0.33747, 0.35463,21.10356,
15.42, 1.68, 24.70,0.19006, 0.88345, -0.30011, 0.30550,21.4481,
15.36, 1.66, 24.73,0.12654, 0.91608, -0.26118, 0.27672,21.7934,
15.33, 1.64, 24.73,0.08438, 0.90474, -0.25552, 0.33020,22.13682,
15.30, 1.69, 24.76,0.02893, 0.90561, -0.18738, 0.37938,22.48041,
15.26, 1.72, 24.78,0.06212, 0.88707, -0.19424, 0.41415,22.825,
15.20, 1.71, 24.80,0.03606, 0.89144, -0.10705, 0.43884,23.16967,
15.19, 1.70, 24.81,-0.00818, 0.89165, -0.01667, 0.45234,23.51467,
15.20, 1.70, 24.81,-0.02238, 0.88670, 0.01429, 0.46158,23.85872,
15.20, 1.70, 24.81,-0.05367, 0.88393, 0.06478, 0.45998,24.20221,
15.18, 1.68, 24.80,-0.03219, 0.88408, 0.09000, 0.45746,24.54687,
15.16, 1.67, 24.81,-0.04553, 0.88052, 0.11629, 0.45727,24.89136,
15.16, 1.66, 24.81,-0.03519, 0.87915, 0.11346, 0.46151,25.23541,
15.14, 1.65, 24.81,-0.05384, 0.87851, 0.10332, 0.46329,25.57986,
15.14, 1.64, 24.82,-0.06088, 0.86249, 0.06630, 0.49800,25.92411,
15.12, 1.63, 24.83,0.05003, -0.85321, -0.03876, -0.51771,26.26738,
15.11, 1.62, 24.84,0.00329, -0.86140, -0.01239, -0.50776,26.61249,
15.11, 1.63, 24.83,-0.02514, 0.86783, 0.03529, 0.49496,26.95656,
15.11, 1.63, 24.82,0.01024, -0.85776, -0.01994, -0.51356,27.30108,
15.12, 1.63, 24.81,0.02889, -0.85518, -0.03218, -0.51653,27.64583,
15.12, 1.63, 24.81,0.03656, -0.85718, -0.02351, -0.51318,27.98975,
15.13, 1.63, 24.81,0.02678, -0.85943, -0.01391, -0.51037,28.33404,
15.13, 1.63, 24.81,0.02375, -0.85804, -0.00032, -0.51303,28.67855,
15.13, 1.62, 24.81,0.01527, -0.86290, 0.00356, -0.50512,29.02245,
15.12, 1.62, 24.81,0.00885, -0.85954, 0.01351, -0.51082,29.36696,
15.11, 1.62, 24.81,0.01058, -0.85964, 0.01175, -0.51065,29.71133,
15.11, 1.62, 24.80,0.00834, -0.86034, 0.00107, -0.50965,30.05573,
15.11, 1.62, 24.79,0.00688, -0.86390, 0.01222, -0.50347,30.39899,
