PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.58, 0.62, 30.34,-0.00074, 0.99931, 0.03235, 0.01829,11.06743,
13.58, 0.62, 30.34,-0.00064, 0.99931, 0.03248, 0.01823,11.41637,
13.57, 0.62, 30.34,-0.00071, 0.99931, 0.03243, 0.01820,11.76126,
13.58, 0.62, 30.34,-0.00082, 0.99931, 0.03248, 0.01806,12.10513,
13.58, 0.62, 30.34,-0.00083, 0.99931, 0.03249, 0.01798,12.44934,
13.58, 0.62, 30.34,-0.00079, 0.99931, 0.03258, 0.01806,12.79407,
13.58, 0.62, 30.34,-0.00066, 0.99931, 0.03254, 0.01801,13.13881,
13.58, 0.62, 30.34,-0.00082, 0.99931, 0.03248, 0.01806,13.48242,
13.57, 0.62, 30.34,-0.00064, 0.99930, 0.03242, 0.01851,13.82687,
13.58, 0.62, 30.34,-0.00066, 0.99931, 0.03158, 0.01964,14.17082,
13.58, 0.63, 30.34,0.02999, 0.99886, 0.01208, 0.03516,14.51516,
13.59, 0.65, 30.33,0.19406, 0.97335, -0.04559, 0.11337,14.86433,
13.57, 0.69, 30.34,0.24574, 0.91492, -0.31296, 0.06775,15.20915,
13.56, 0.79, 30.25,0.19973, 0.91608, -0.34769, -0.00400,15.56,
13.54, 0.80, 30.18,0.23943, 0.91000, -0.33353, -0.05769,15.9041,
13.52, 0.82, 30.13,0.24902, 0.91551, -0.31191, -0.05037,16.24471,
13.50, 0.82, 30.11,0.27482, 0.91050, -0.30786, -0.02641,16.59211,
13.50, 0.82, 30.08,0.26705, 0.90970, -0.31678, -0.02790,16.93586,
13.49, 0.83, 30.07,0.27179, 0.90517, -0.32386, -0.04377,17.28056,
13.48, 0.86, 30.07,0.25181, 0.88528, -0.38310, -0.07814,17.62542,
13.48, 0.89, 30.06,0.14130, 0.85454, -0.46007, -0.19525,17.96921,
13.51, 0.82, 29.96,0.00812, 0.81739, -0.45044, -0.35905,18.31295,
13.56, 0.81, 29.76,-0.02496, 0.78136, -0.39074, -0.48598,18.65719,
13.67, 0.79, 29.48,-0.07739, 0.72596, -0.34057, -0.59245,19.00165,
13.80, 0.78, 29.15,-0.13918, 0.61859, -0.25283, -0.73079,19.34672,
13.91, 0.75, 28.88,-0.17233, 0.48178, -0.17735, -0.84068,19.69053,
14.08, 0.74, 28.59,-0.21867, 0.33502, -0.23183, -0.88668,20.03457,
14.22, 0.79, 28.32,-0.29811, 0.32604, -0.20768, -0.87275,20.37923,
14.38, 0.80, 28.22,-0.21523, 0.52788, -0.28799, -0.76947,20.72307,
14.52, 0.76, 28.07,-0.14283, 0.60221, -0.27694, -0.73502,21.06739,
14.76, 0.76, 27.73,-0.24049, 0.35788, -0.27749, -0.85854,21.41138,
14.87, 0.81, 27.42,-0.34151, 0.26311, -0.17141, -0.88587,21.75611,
15.01, 0.84, 27.19,-0.33275, 0.25234, -0.20545, -0.88509,22.1006,
15.07, 0.81, 26.99,-0.27485, 0.24380, -0.17245, -0.91394,22.44484,
15.10, 0.77, 26.66,-0.29274, 0.11561, -0.17438, -0.93302,22.81925,
15.13, 0.85, 26.30,-0.45780, 0.02861, -0.17482, -0.87123,23.17014,
15.17, 0.90, 26.02,-0.51173, 0.01310, -0.31137, -0.80063,23.52181,
15.14, 0.97, 25.79,-0.52107, 0.00289, -0.23895, -0.81938,23.87072,
15.11, 1.03, 25.59,-0.58284, 0.01231, -0.12246, -0.80321,24.24116,
15.07, 1.10, 25.36,-0.69301, -0.03921, -0.09103, -0.71408,24.6544,
15.05, 1.07, 25.25,-0.76590, -0.07857, -0.05127, -0.63608,25.03949,
15.06, 1.07, 25.21,-0.80948, -0.05913, -0.07135, -0.57979,25.38825,
15.05, 1.06, 25.23,-0.77695, -0.04595, -0.02075, -0.62754,25.73181,
15.06, 1.05, 25.24,-0.76142, 0.22241, 0.05629, -0.60630,26.0841,
15.09, 1.32, 25.21,-0.70846, 0.11537, -0.00488, -0.69624,26.43789,
15.09, 1.43, 25.19,-0.38679, 0.08080, -0.01690, -0.91847,26.78725,
15.08, 1.44, 25.18,-0.23961, 0.06108, 0.01219, -0.96887,27.13086,
15.08, 1.46, 25.16,-0.18945, 0.06696, 0.01924, -0.97942,27.47475,
15.09, 1.47, 25.12,-0.24304, 0.07960, 0.04361, -0.96576,27.8194,
15.09, 1.47, 25.11,-0.27876, 0.06677, 0.04010, -0.95720,28.16363,
15.10, 1.45, 25.12,-0.36396, 0.06055, 0.02496, -0.92911,28.50895,
