PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
15.04, 1.53, 25.37,0.05951, 0.04529, -0.01722, -0.99705,12.83597,
15.05, 1.53, 25.37,0.05816, 0.05236, -0.01862, -0.99676,13.19233,
15.05, 1.53, 25.38,0.05595, 0.05480, -0.02205, -0.99668,13.53695,
15.05, 1.53, 25.38,0.04782, 0.08208, -0.02352, -0.99520,13.88477,
15.05, 1.52, 25.38,0.00472, 0.10702, -0.02203, -0.99400,14.23042,
15.07, 1.50, 25.38,-0.04687, 0.06069, -0.01683, -0.99691,14.57481,
15.09, 1.49, 25.38,-0.09709, -0.02003, -0.00922, -0.99503,14.91553,
15.11, 1.45, 25.38,-0.19857, -0.11299, 0.01088, -0.97349,15.26849,
15.12, 1.45, 25.37,-0.21515, -0.17119, 0.02753, -0.96107,15.62281,
15.13, 1.45, 25.37,-0.21808, -0.17811, 0.03197, -0.95901,15.98247,
15.14, 1.45, 25.39,-0.22328, -0.19119, 0.03639, -0.95513,16.32279,
15.15, 1.45, 25.40,-0.21523, -0.20671, 0.04048, -0.95358,16.67815,
15.15, 1.47, 25.39,-0.15380, -0.20334, 0.02930, -0.96651,17.03715,
15.17, 1.47, 25.38,-0.17565, -0.22001, 0.03690, -0.95884,17.37947,
15.18, 1.47, 25.37,-0.19646, -0.14593, 0.01812, -0.96942,17.7218,
15.14, 1.50, 25.35,-0.13927, 0.13037, -0.03810, -0.98090,18.08972,
15.11, 1.50, 25.32,-0.09745, 0.25322, -0.06111, -0.96055,18.43943,
15.09, 1.50, 25.30,-0.10043, 0.28637, -0.06738, -0.95046,18.78348,
15.08, 1.49, 25.30,-0.10819, 0.28690, -0.07581, -0.94881,19.12795,
15.07, 1.50, 25.30,-0.09138, 0.30398, -0.07623, -0.94522,19.47166,
15.07, 1.50, 25.31,-0.06620, 0.29649, -0.06432, -0.95056,19.81596,
15.08, 1.52, 25.32,0.01369, 0.22478, -0.02757, -0.97392,20.16038,
15.09, 1.53, 25.32,0.04159, 0.17378, -0.00943, -0.98386,20.50368,
15.10, 1.53, 25.32,0.03921, 0.16689, -0.00861, -0.98516,20.84855,
15.10, 1.53, 25.32,0.03407, 0.19215, -0.00986, -0.98072,21.19224,
15.07, 1.53, 25.31,0.04042, 0.32483, -0.01601, -0.94477,21.53672,
15.04, 1.54, 25.24,0.06501, 0.72772, -0.02123, -0.68246,21.88178,
15.05, 1.54, 25.20,0.07824, 0.84933, -0.00634, -0.52200,22.22604,
15.03, 1.54, 25.22,0.07201, 0.76313, -0.00862, -0.64216,22.57047,
15.05, 1.54, 25.31,0.05552, 0.32373, 0.00286, -0.94451,22.91422,
15.07, 1.53, 25.33,0.04704, 0.10494, 0.01318, -0.99328,23.2587,
15.06, 1.53, 25.32,0.04191, 0.05815, 0.00964, -0.99738,23.60324,
15.04, 1.53, 25.31,0.05214, 0.06717, 0.00061, -0.99638,23.94666,
15.02, 1.52, 25.30,0.04936, 0.15361, -0.01412, -0.98680,24.29196,
15.01, 1.52, 25.29,0.04201, 0.21404, -0.02350, -0.97564,24.6358,
15.02, 1.52, 25.29,0.04560, 0.23136, -0.02450, -0.97149,24.98039,
15.02, 1.52, 25.28,0.04705, 0.25334, -0.02812, -0.96582,25.32391,
15.02, 1.52, 25.28,0.05820, 0.39181, -0.03532, -0.91752,25.66755,
15.04, 1.53, 25.29,0.07816, 0.60961, -0.03925, -0.78786,26.01337,
15.07, 1.54, 25.31,0.05942, 0.79292, -0.00148, -0.60642,26.35767,
15.08, 1.54, 25.29,0.05438, 0.88156, 0.00476, -0.46890,26.70156,
15.10, 1.53, 25.20,0.05474, 0.93777, 0.00219, -0.34290,27.04576,
15.16, 1.54, 25.08,0.05735, 0.99454, 0.03263, -0.08079,27.39033,
15.23, 1.53, 25.00,0.05844, 0.98739, 0.03468, 0.14301,27.7337,
15.28, 1.51, 24.89,0.04680, 0.95666, -0.01072, 0.28721,28.07923,
15.34, 1.51, 24.71,0.04791, 0.93493, -0.03201, 0.35012,28.42319,
15.44, 1.51, 24.59,0.06138, 0.91416, -0.02716, 0.39977,28.82189,
15.58, 1.51, 24.48,0.04642, 0.92219, -0.01734, 0.38356,29.16325,
15.73, 1.52, 24.37,0.03355, 0.93241, -0.02421, 0.35903,29.51683,
15.84, 1.51, 24.22,0.01352, 0.95238, -0.00700, 0.30453,29.87181,
15.98, 1.53, 24.05,-0.01879, 0.95132, 0.02187, 0.30687,30.21722,
16.16, 1.51, 23.91,0.00490, 0.95755, 0.01002, 0.28806,30.571,
16.36, 1.53, 23.77,-0.02394, 0.97143, 0.03044, 0.23414,30.92645,
16.47, 1.52, 23.60,-0.02027, 0.99345, 0.02721, 0.10909,31.28742,
16.55, 1.52, 23.38,-0.02918, 0.99702, 0.05113, 0.04977,31.62726,
16.59, 1.53, 23.18,-0.02429, 0.99670, 0.07712, -0.00715,31.9826,
16.63, 1.53, 22.91,-0.01127, 0.99407, 0.10274, -0.03370,32.34901,
16.62, 1.53, 22.68,-0.00676, 0.99303, 0.08924, -0.07667,32.69476,
16.60, 1.53, 22.42,-0.01386, 0.99034, 0.10482, -0.08973,33.04827,
16.61, 1.52, 22.18,0.00923, 0.98404, 0.09960, -0.14714,33.40289,
16.62, 1.52, 21.94,-0.00782, 0.94873, 0.09066, -0.30270,33.74816,
16.54, 1.51, 21.75,-0.01259, 0.86761, 0.07028, -0.49209,34.11725,
16.40, 1.51, 21.62,-0.00404, 0.76121, 0.08480, -0.64293,34.45923,
16.27, 1.51, 21.55,0.01925, 0.57679, 0.07988, -0.81275,34.81955,
16.08, 1.51, 21.49,0.01499, 0.40118, 0.08651, -0.91178,35.16989,
15.92, 1.50, 21.55,0.00628, 0.23693, 0.06552, -0.96930,35.52685,
15.77, 1.50, 21.70,0.00115, 0.17040, 0.05462, -0.98386,35.87233,
15.66, 1.50, 21.85,0.01514, 0.11174, 0.04366, -0.99266,36.2195,
15.56, 1.51, 22.06,0.03376, 0.07916, 0.05601, -0.99471,36.56322,
15.52, 1.51, 22.30,0.03072, 0.09691, 0.05248, -0.99343,36.90788,
15.55, 1.53, 22.55,0.09846, 0.14877, 0.02695, -0.98359,37.25265,
15.53, 1.53, 22.79,0.09363, 0.24727, 0.01150, -0.96434,37.59527,
15.45, 1.52, 23.01,0.08134, 0.46996, -0.01052, -0.87887,37.94046,
15.37, 1.52, 23.17,0.05080, 0.69246, -0.00961, -0.71960,38.28512,
15.28, 1.52, 23.34,0.04438, 0.78537, -0.02635, -0.61687,38.62664,
15.15, 1.51, 23.39,0.02006, 0.86083, -0.03868, -0.50703,38.96798,
14.96, 1.52, 23.36,0.05130, 0.86751, -0.01470, -0.49455,39.32333,
14.78, 1.51, 23.29,-0.00236, 0.88566, -0.04369, -0.46228,39.68072,
14.57, 1.51, 23.16,-0.01375, 0.90035, -0.02529, -0.43421,40.02392,
14.43, 1.50, 23.00,-0.01483, 0.89323, -0.04142, -0.44745,40.37874,
14.32, 1.50, 22.81,-0.02223, 0.87384, -0.03154, -0.48467,40.73375,
14.22, 1.50, 22.67,-0.03717, 0.85887, -0.04103, -0.50919,41.09036,
14.08, 1.49, 22.56,-0.03570, 0.85457, -0.03781, -0.51673,41.44446,
13.94, 1.50, 22.48,-0.03912, 0.83312, -0.02858, -0.55096,41.78964,
13.86, 1.50, 22.39,-0.03642, 0.80872, -0.03314, -0.58613,42.14423,
13.79, 1.50, 22.26,-0.03617, 0.77454, -0.00582, -0.63146,42.49933,
13.74, 1.50, 22.17,-0.03543, 0.75638, -0.00556, -0.65315,42.85922,
13.69, 1.51, 22.17,-0.03139, 0.75690, -0.01254, -0.65266,43.19958,
13.67, 1.51, 22.19,-0.02515, 0.77437, -0.01218, -0.63211,43.55777,
13.66, 1.51, 22.20,-0.02581, 0.78330, -0.00448, -0.62110,43.9098,
13.65, 1.51, 22.19,-0.02546, 0.78626, -0.00888, -0.61731,44.2667,
13.65, 1.50, 22.19,-0.02543, 0.78807, -0.01709, -0.61482,44.62042,
13.64, 1.50, 22.19,-0.02615, 0.78778, -0.01739, -0.61516,44.97846,
13.64, 1.50, 22.18,-0.02559, 0.78923, -0.01764, -0.61331,45.32132,
13.65, 1.50, 22.18,-0.02292, 0.78862, -0.01367, -0.61431,45.67538,
13.65, 1.50, 22.18,-0.02183, 0.78675, -0.01437, -0.61672,46.03306,
13.65, 1.50, 22.18,-0.02097, 0.78801, -0.01393, -0.61514,46.3759,
13.64, 1.50, 22.18,-0.02133, 0.79062, -0.01764, -0.61168,46.73139,
13.64, 1.50, 22.18,-0.02127, 0.79182, -0.01925, -0.61008,47.1091,
13.64, 1.50, 22.18,-0.02175, 0.79155, -0.01998, -0.61040,47.45356,
13.65, 1.50, 22.18,-0.02112, 0.79219, -0.01751, -0.60966,47.79834,
13.65, 1.50, 22.18,-0.01933, 0.79233, -0.01550, -0.60959,48.16494,
13.65, 1.50, 22.18,-0.01926, 0.79230, -0.01713, -0.60959,48.50792,
13.65, 1.50, 22.18,-0.01880, 0.79057, -0.01808, -0.61182,48.86412,
13.66, 1.50, 22.18,-0.01803, 0.78922, -0.01506, -0.61366,49.21824,
13.66, 1.50, 22.18,-0.01955, 0.78967, -0.01561, -0.61302,49.57645,
13.65, 1.50, 22.18,-0.02123, 0.78950, -0.01619, -0.61316,49.93288,
13.65, 1.50, 22.18,-0.02045, 0.79011, -0.01536, -0.61243,50.27353,
13.66, 1.50, 22.18,-0.02015, 0.79118, -0.01705, -0.61101,50.64149,
13.66, 1.50, 22.19,-0.02056, 0.79086, -0.01703, -0.61141,50.98511,
13.66, 1.50, 22.19,-0.02197, 0.78924, -0.01459, -0.61352,51.33939,
13.66, 1.50, 22.19,-0.02245, 0.78962, -0.01643, -0.61296,51.69564,
13.66, 1.50, 22.19,-0.02238, 0.79064, -0.01437, -0.61170,52.05025,
13.66, 1.50, 22.19,-0.02240, 0.79079, -0.01395, -0.61152,52.416,
13.65, 1.50, 22.19,-0.02480, 0.79012, -0.01627, -0.61223,52.74948,
13.65, 1.50, 22.19,-0.02448, 0.79234, -0.01605, -0.60938,53.10529,
13.65, 1.50, 22.19,-0.02277, 0.79598, -0.01458, -0.60472,53.47094,
13.65, 1.50, 22.19,-0.02375, 0.79423, -0.01430, -0.60699,53.81877,
13.65, 1.50, 22.19,-0.02436, 0.79467, -0.01575, -0.60634,54.1715,
13.65, 1.50, 22.19,-0.02249, 0.79560, -0.01532, -0.60521,54.5274,
13.65, 1.50, 22.19,-0.02137, 0.79564, -0.01435, -0.60522,54.871,
13.65, 1.50, 22.19,-0.02010, 0.79659, -0.01368, -0.60404,55.24044,
13.65, 1.50, 22.19,-0.02051, 0.79614, -0.01384, -0.60461,55.58306,
13.66, 1.50, 22.19,-0.01968, 0.79566, -0.01267, -0.60529,55.92719,
