PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
15.21, 1.58, 26.87,0.00894, 0.95347, 0.02396, 0.30041,10.45983,
15.22, 1.58, 26.88,0.00369, 0.93075, 0.03518, 0.36393,10.80985,
15.29, 1.54, 26.94,-0.13057, -0.75946, 0.07785, -0.63255,11.15406,
15.34, 1.53, 27.02,-0.18114, -0.60411, 0.07498, -0.77241,11.49801,
15.34, 1.54, 27.03,-0.19527, -0.47648, 0.03703, -0.85643,11.84198,
15.30, 1.53, 26.98,-0.25134, -0.24686, 0.01473, -0.93577,12.18584,
15.23, 1.51, 26.97,-0.28985, -0.01960, -0.00485, -0.95686,12.531,
15.17, 1.51, 27.00,-0.28193, 0.04908, -0.02579, -0.95783,12.87468,
15.27, 1.55, 26.98,-0.19021, -0.27399, 0.01340, -0.94264,13.21984,
15.37, 1.56, 26.88,-0.12889, -0.51880, 0.02339, -0.84480,13.56325,
15.43, 1.54, 26.91,-0.15348, -0.49444, 0.05413, -0.85384,13.90766,
15.51, 1.50, 27.06,-0.20178, -0.56133, 0.09106, -0.79743,14.25142,
15.55, 1.52, 27.29,-0.19196, -0.53345, 0.10074, -0.81758,14.59616,
15.66, 1.50, 27.45,-0.20302, -0.57985, 0.08181, -0.78477,14.94111,
15.87, 1.51, 27.58,-0.15268, -0.60562, 0.11562, -0.77237,15.28551,
16.01, 1.51, 27.67,-0.20140, -0.60270, 0.14185, -0.75899,15.62902,
16.15, 1.49, 27.80,-0.17118, -0.65138, 0.12797, -0.72803,15.9738,
16.29, 1.53, 27.97,-0.10748, -0.71338, 0.06709, -0.68923,16.31739,
16.45, 1.54, 28.04,-0.09804, -0.70651, 0.05114, -0.69901,16.662,
16.63, 1.54, 28.02,-0.07620, -0.69643, 0.08050, -0.70901,17.00486,
16.73, 1.54, 28.01,-0.08020, -0.69804, 0.09882, -0.70466,17.35415,
16.76, 1.57, 28.04,0.01121, -0.75844, 0.01388, -0.65150,17.69429,
16.78, 1.57, 28.09,0.02571, -0.74611, -0.01959, -0.66503,18.03908,
16.80, 1.53, 28.14,-0.07687, -0.68671, 0.09234, -0.71693,18.38378,
16.82, 1.53, 28.15,-0.11155, -0.69715, 0.10469, -0.70041,18.72875,
16.82, 1.53, 28.14,-0.10041, -0.73578, 0.10249, -0.66185,19.07243,
16.83, 1.53, 28.13,-0.08635, -0.77459, 0.09550, -0.61923,19.41659,
16.82, 1.54, 28.12,-0.07898, -0.79922, 0.08524, -0.58970,19.76112,
16.82, 1.56, 28.12,-0.03322, -0.82418, -0.00847, -0.56530,20.10416,
16.81, 1.55, 28.12,-0.06307, -0.82007, 0.04959, -0.56661,20.44927,
16.82, 1.53, 28.13,-0.09198, -0.77984, 0.08462, -0.61338,20.79339,
16.83, 1.53, 28.15,-0.10749, -0.73114, 0.09488, -0.66700,21.1408,
16.83, 1.53, 28.15,-0.11346, -0.72516, 0.10173, -0.67151,21.48202,
16.84, 1.52, 28.15,-0.12483, -0.72611, 0.11582, -0.66616,21.82614,
16.84, 1.52, 28.15,-0.13123, -0.72603, 0.12065, -0.66416,22.17937,
16.83, 1.52, 28.14,-0.13099, -0.73065, 0.11823, -0.65956,22.52591,
16.82, 1.52, 28.14,-0.11885, -0.73752, 0.11076, -0.65549,22.87076,
16.82, 1.52, 28.14,-0.12007, -0.73549, 0.11097, -0.65751,23.21464,
16.83, 1.53, 28.14,-0.11251, -0.73431, 0.09536, -0.66259,23.55925,
16.83, 1.52, 28.15,-0.12323, -0.73469, 0.10612, -0.65863,23.90339,
16.83, 1.52, 28.15,-0.12818, -0.72152, 0.10559, -0.67218,24.24703,
16.82, 1.53, 28.16,-0.10656, -0.72003, 0.08541, -0.68037,24.59161,
16.83, 1.54, 28.15,-0.07554, -0.73178, 0.05409, -0.67518,24.93654,
16.82, 1.56, 28.16,-0.03257, -0.70945, 0.01788, -0.70378,25.28033,
16.82, 1.55, 28.15,-0.04001, -0.72178, 0.03339, -0.69016,25.62495,
16.83, 1.54, 28.14,-0.08277, -0.73027, 0.08469, -0.67281,25.96947,
16.84, 1.52, 28.13,-0.12368, -0.74336, 0.13796, -0.64272,26.31256,
16.84, 1.50, 28.12,-0.14201, -0.76528, 0.16520, -0.60572,26.65676,
16.84, 1.50, 28.13,-0.15283, -0.75933, 0.16737, -0.60995,27.00256,
16.85, 1.50, 28.16,-0.16605, -0.68293, 0.16045, -0.69303,27.34614,
16.85, 1.50, 28.16,-0.17136, -0.68547, 0.15814, -0.68975,27.69074,
16.85, 1.51, 28.15,-0.16431, -0.70179, 0.16613, -0.67297,28.03503,
16.85, 1.51, 28.11,-0.14821, -0.77389, 0.17842, -0.58932,28.38127,
16.86, 1.51, 28.08,-0.13806, -0.79757, 0.17477, -0.56061,28.73734,
16.86, 1.52, 28.09,-0.13759, -0.79121, 0.16037, -0.57388,29.0844,
16.86, 1.52, 28.11,-0.13500, -0.75983, 0.13926, -0.62052,29.43339,
16.86, 1.53, 28.14,-0.12441, -0.70124, 0.10825, -0.69359,29.77926,
16.85, 1.54, 28.15,-0.12667, -0.68717, 0.09679, -0.70879,30.12249,
16.85, 1.54, 28.15,-0.10542, -0.69529, 0.07867, -0.70659,30.46676,
16.83, 1.56, 28.14,-0.06700, -0.70817, 0.03879, -0.70179,30.81125,
16.82, 1.56, 28.15,-0.06401, -0.71234, 0.04452, -0.69749,31.15603,
16.82, 1.54, 28.15,-0.11377, -0.71533, 0.10498, -0.68142,31.49921,
16.82, 1.54, 28.15,-0.12093, -0.71017, 0.10501, -0.68557,31.84381,
16.83, 1.53, 28.16,-0.13084, -0.70538, 0.10974, -0.68795,32.18801,
16.84, 1.53, 28.15,-0.13145, -0.71242, 0.11225, -0.68014,32.53247,
16.84, 1.52, 28.14,-0.14363, -0.71324, 0.12898, -0.67381,32.87651,
16.85, 1.51, 28.15,-0.17099, -0.70209, 0.15318, -0.67407,33.22071,
16.86, 1.51, 28.15,-0.17463, -0.69167, 0.15494, -0.68344,33.56747,
16.86, 1.51, 28.15,-0.18656, -0.68685, 0.16416, -0.68300,33.91014,
16.86, 1.51, 28.16,-0.18750, -0.68562, 0.16193, -0.68451,34.2535,
16.85, 1.51, 28.15,-0.18539, -0.68858, 0.16163, -0.68218,34.59762,
16.84, 1.51, 28.16,-0.17615, -0.68796, 0.15086, -0.68770,34.94174,
16.84, 1.51, 28.15,-0.17414, -0.68844, 0.14969, -0.68798,35.28693,
16.84, 1.52, 28.14,-0.16370, -0.69506, 0.14650, -0.68456,35.64338,
16.84, 1.52, 28.12,-0.15114, -0.72116, 0.13493, -0.66248,35.98568,
16.84, 1.54, 28.11,-0.09661, -0.73321, 0.08637, -0.66754,36.3299,
16.84, 1.55, 28.12,-0.08344, -0.72653, 0.06236, -0.67920,36.67384,
16.83, 1.55, 28.13,-0.08426, -0.71199, 0.05644, -0.69483,37.01933,
16.82, 1.54, 28.13,-0.10678, -0.71116, 0.09088, -0.68891,37.36309,
16.83, 1.52, 28.12,-0.13925, -0.71428, 0.14610, -0.67012,37.70787,
16.82, 1.52, 28.13,-0.14144, -0.71225, 0.14745, -0.67153,38.05246,
16.82, 1.52, 28.13,-0.14042, -0.71181, 0.14582, -0.67257,38.3952,
16.82, 1.52, 28.13,-0.14213, -0.71299, 0.14752, -0.67058,38.74094,
16.82, 1.51, 28.13,-0.15104, -0.71187, 0.15350, -0.66848,39.08479,
16.82, 1.51, 28.14,-0.16126, -0.70156, 0.15340, -0.67696,39.42819,
16.83, 1.51, 28.14,-0.17186, -0.69491, 0.15432, -0.68099,39.77289,
16.84, 1.52, 28.14,-0.16454, -0.70048, 0.13464, -0.68127,40.11699,
16.85, 1.52, 28.14,-0.14117, -0.70670, 0.10917, -0.68463,40.46181,
16.85, 1.53, 28.14,-0.12882, -0.71095, 0.10122, -0.68390,40.80614,
16.85, 1.53, 28.14,-0.12061, -0.70717, 0.09904, -0.68960,41.1503,
16.84, 1.55, 28.15,-0.04635, -0.69897, 0.05549, -0.71149,41.49428,
16.83, 1.56, 28.14,-0.03842, -0.71360, 0.03715, -0.69851,41.83862,
16.83, 1.55, 28.14,-0.04483, -0.71835, 0.04440, -0.69281,42.18303,
16.83, 1.55, 28.14,-0.06532, -0.71747, 0.06585, -0.69039,42.52754,
16.83, 1.54, 28.14,-0.08280, -0.71928, 0.08495, -0.68451,42.87132,
16.83, 1.54, 28.14,-0.09004, -0.72161, 0.09387, -0.67997,43.21358,
16.83, 1.54, 28.14,-0.09122, -0.72092, 0.09491, -0.68040,43.56062,
16.83, 1.54, 28.14,-0.09083, -0.72146, 0.09512, -0.67985,43.90528,
16.83, 1.53, 28.14,-0.10027, -0.72132, 0.10721, -0.67687,44.24856,
16.84, 1.52, 28.13,-0.13113, -0.71689, 0.13690, -0.67092,44.59312,
16.84, 1.52, 28.14,-0.13489, -0.71660, 0.13851, -0.67015,44.93735,
16.84, 1.52, 28.14,-0.14168, -0.71491, 0.14077, -0.67009,45.28119,
16.84, 1.52, 28.14,-0.14467, -0.71450, 0.14048, -0.66994,45.62555,
16.84, 1.52, 28.13,-0.14223, -0.71779, 0.14195, -0.66664,45.96985,
16.82, 1.53, 28.07,-0.02784, -0.84389, 0.18650, -0.50229,46.3147,
16.77, 1.51, 28.09,-0.03640, 0.95093, -0.22872, 0.20518,46.65846,
16.71, 1.48, 28.20,-0.06025, 0.93783, -0.31290, -0.13763,47.004,
16.64, 1.47, 28.26,-0.12976, 0.87507, -0.30894, -0.34925,47.34724,
16.55, 1.46, 28.24,-0.17344, 0.82358, -0.31244, -0.44048,47.6919,
16.37, 1.45, 28.19,-0.18186, 0.83345, -0.32955, -0.40458,48.0365,
16.24, 1.46, 28.15,-0.19951, 0.81993, -0.32192, -0.42927,48.38047,
16.16, 1.46, 28.06,-0.15745, 0.82835, -0.30798, -0.44068,48.72483,
16.08, 1.47, 27.84,-0.07807, 0.88676, -0.26743, -0.36883,49.06824,
16.02, 1.52, 27.64,-0.04111, 0.92564, -0.21692, -0.30731,49.41275,
