PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.69, 0.86, 30.41,0.00174, 0.99681, 0.06458, 0.04678,19.26529,
13.69, 0.86, 30.41,0.00160, 0.99680, 0.06474, 0.04680,19.61493,
13.69, 0.86, 30.40,0.00177, 0.99680, 0.06472, 0.04688,19.95927,
13.69, 0.86, 30.40,0.00176, 0.99679, 0.06474, 0.04700,20.30371,
13.69, 0.86, 30.41,0.00200, 0.99756, 0.05475, 0.04328,20.64795,
13.69, 0.86, 30.41,0.00387, 0.99769, 0.05236, 0.04302,20.99228,
13.69, 0.87, 30.39,-0.01052, 0.99883, 0.04545, 0.01269,21.33605,
13.69, 0.96, 30.35,0.02254, 0.99632, -0.07801, -0.02727,21.6805,
13.67, 1.07, 30.25,0.04077, 0.97303, -0.20483, -0.09799,22.02447,
13.65, 1.05, 30.15,-0.03646, 0.97093, -0.22460, -0.07427,22.36934,
13.64, 1.04, 30.09,0.06211, 0.98075, -0.18393, -0.02103,22.71341,
13.64, 1.03, 30.02,0.14801, 0.96781, -0.19908, 0.04252,23.05764,
13.64, 1.03, 30.02,0.14801, 0.96781, -0.19908, 0.04252,23.40206,
13.64, 1.03, 30.02,0.14801, 0.96781, -0.19908, 0.04252,23.74567,
13.64, 1.03, 30.02,0.14801, 0.96781, -0.19908, 0.04252,24.09012,
13.77, 0.95, 30.21,0.09026, 0.96787, -0.06027, 0.22682,24.43516,
13.74, 0.98, 30.12,0.09790, 0.97154, -0.06051, 0.20705,24.77955,
13.72, 0.99, 30.09,0.16548, 0.94596, -0.04917, 0.27450,25.12296,
13.66, 1.01, 30.07,0.14766, 0.93906, -0.04536, 0.30710,25.46698,
13.59, 0.99, 30.11,0.13193, 0.96843, -0.02766, 0.20968,25.80873,
13.62, 1.02, 30.02,0.08730, 0.98594, -0.08704, -0.11285,26.1499,
13.76, 1.04, 29.71,-0.01103, 0.89903, -0.10881, -0.42400,26.49418,
13.78, 1.07, 29.23,-0.02607, 0.74899, -0.06610, -0.65876,26.8429,
13.87, 1.04, 28.75,-0.05697, 0.54192, -0.07899, -0.83477,27.18859,
14.04, 1.13, 28.06,-0.12911, 0.46530, -0.12112, -0.86727,27.74141,
14.21, 1.12, 27.70,-0.17823, 0.52921, -0.14529, -0.81674,28.08682,
14.36, 1.13, 27.28,-0.15055, 0.37256, -0.12282, -0.90744,28.43258,
14.50, 1.12, 26.93,-0.13358, 0.39773, -0.17686, -0.89033,28.77768,
14.70, 1.10, 26.66,-0.21484, 0.38334, -0.19796, -0.87619,29.12129,
14.85, 1.09, 26.45,-0.26532, 0.27011, -0.19719, -0.90430,29.46491,
14.99, 1.07, 26.30,-0.24616, 0.28058, -0.18036, -0.91003,29.81822,
15.15, 1.06, 26.27,-0.26079, 0.19849, -0.15883, -0.93132,30.17421,
15.24, 1.03, 26.27,-0.25838, 0.14058, -0.13480, -0.94621,30.51943,
15.27, 1.01, 26.27,-0.22587, 0.14342, -0.11858, -0.95622,30.86394,
15.19, 1.05, 26.23,-0.14750, 0.19387, -0.12959, -0.96118,31.21817,
15.16, 1.06, 26.21,-0.17509, 0.17391, -0.14623, -0.95798,31.56481,
15.11, 1.07, 26.19,-0.12794, 0.21823, -0.13244, -0.95837,31.90848,
15.07, 1.10, 26.17,-0.16438, 0.21043, -0.05336, -0.96221,32.2525,
15.07, 1.11, 26.15,-0.16787, 0.19369, 0.00736, -0.96657,32.59651,
15.09, 1.12, 26.12,-0.14995, 0.17539, 0.06849, -0.97060,32.94117,
15.09, 1.15, 26.07,-0.18221, 0.17096, 0.09241, -0.96386,33.28493,
15.10, 1.16, 26.05,-0.18225, 0.16118, 0.09457, -0.96533,33.62984,
15.09, 1.16, 26.05,-0.24800, 0.16774, 0.10072, -0.94880,33.97358,
