PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.23, 0.79, 30.20,-0.00487, 0.99765, 0.05649, -0.03857,12.6011,
13.23, 0.79, 30.20,-0.00510, 0.99766, 0.05623, -0.03868,12.94823,
13.23, 0.79, 30.20,-0.00496, 0.99767, 0.05615, -0.03845,13.29222,
13.23, 0.79, 30.20,-0.00491, 0.99768, 0.05618, -0.03822,13.63655,
13.23, 0.79, 30.20,-0.00478, 0.99768, 0.05613, -0.03824,13.98083,
13.23, 0.79, 30.20,-0.00490, 0.99766, 0.05623, -0.03849,14.32471,
13.23, 0.79, 30.20,-0.00477, 0.99766, 0.05645, -0.03834,14.66954,
13.23, 0.79, 30.20,-0.00480, 0.99766, 0.05649, -0.03829,15.01365,
13.23, 0.79, 30.20,-0.00481, 0.99765, 0.05657, -0.03834,15.35799,
13.23, 0.79, 30.20,-0.00517, 0.99766, 0.05596, -0.03895,15.70255,
13.23, 0.79, 30.20,-0.00551, 0.99773, 0.05590, -0.03720,16.04666,
13.23, 0.79, 30.20,-0.00507, 0.99769, 0.05621, -0.03791,16.39083,
13.23, 0.79, 30.20,-0.00481, 0.99763, 0.05706, -0.03804,16.73485,
13.23, 0.79, 30.20,-0.00122, 0.99741, 0.06054, -0.03876,17.07561,
13.23, 0.79, 30.20,-0.00297, 0.99770, 0.05663, -0.03726,17.42359,
13.23, 0.79, 30.20,-0.00292, 0.99765, 0.05757, -0.03706,17.76792,
13.23, 0.79, 30.20,-0.00272, 0.99765, 0.05770, -0.03677,18.11176,
13.23, 0.79, 30.20,-0.00343, 0.99766, 0.05776, -0.03656,18.45618,
13.23, 0.79, 30.20,-0.00369, 0.99765, 0.05767, -0.03681,18.79931,
13.23, 0.79, 30.20,-0.00395, 0.99765, 0.05761, -0.03683,19.14395,
13.23, 0.79, 30.20,-0.00392, 0.99764, 0.05756, -0.03710,19.48803,
13.23, 0.79, 30.20,-0.00393, 0.99764, 0.05771, -0.03687,19.83231,
13.23, 0.79, 30.20,-0.00318, 0.99760, 0.05822, -0.03741,20.17647,
13.23, 0.79, 30.20,-0.00528, 0.99765, 0.05770, -0.03671,20.52141,
13.23, 0.79, 30.20,0.00168, 0.99905, 0.04141, -0.01314,20.86518,
13.22, 0.79, 30.20,0.01257, 0.99899, 0.03945, 0.01767,21.2094,
13.20, 0.83, 30.18,0.07779, 0.99451, 0.02566, 0.06515,21.55322,
13.21, 0.89, 30.13,0.06473, 0.99447, -0.02394, 0.07916,21.89894,
13.23, 0.93, 30.06,0.02141, 0.99852, -0.04664, 0.01799,22.24267,
13.21, 0.90, 29.93,0.04079, 0.98512, -0.07985, -0.14664,22.58411,
13.23, 0.92, 29.72,0.03211, 0.91765, -0.02598, -0.39523,22.92962,
13.33, 0.97, 29.49,0.04685, 0.80382, -0.11280, -0.58219,23.2761,
13.40, 0.96, 29.13,0.03038, 0.72423, -0.06992, -0.68533,23.62056,
13.45, 0.95, 28.79,0.05846, 0.65732, -0.05529, -0.74931,23.96501,
13.52, 0.92, 28.48,0.01672, 0.49712, -0.02905, -0.86703,24.30806,
