PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.56, 0.94, 30.00,-0.00087, 0.98718, 0.13914, 0.07815,11.8835,
13.56, 0.94, 30.00,-0.00085, 0.98720, 0.13896, 0.07833,12.22851,
13.56, 0.94, 30.00,-0.00083, 0.98719, 0.13904, 0.07830,12.57314,
13.56, 0.94, 30.00,-0.00078, 0.98723, 0.13880, 0.07818,12.91814,
13.56, 0.94, 30.00,-0.00089, 0.98720, 0.13894, 0.07834,13.26141,
13.56, 0.94, 30.00,-0.00088, 0.98721, 0.13901, 0.07807,13.6054,
13.56, 0.94, 30.00,-0.00086, 0.98721, 0.13905, 0.07803,13.95004,
13.56, 0.94, 30.00,-0.00089, 0.98723, 0.13897, 0.07789,14.29378,
13.56, 0.94, 30.00,0.00119, 0.98972, 0.12549, 0.06859,14.63792,
13.56, 0.94, 29.99,0.00643, 0.99514, 0.06592, 0.07287,14.98282,
13.55, 0.95, 30.00,0.04700, 0.99543, 0.02243, 0.08005,15.32719,
13.52, 1.07, 29.97,0.12282, 0.98352, 0.00043, 0.13266,15.67133,
13.54, 1.14, 29.92,0.09937, 0.98845, 0.00917, 0.11408,16.0157,
13.55, 1.13, 29.93,0.10016, 0.98872, -0.01360, 0.11056,16.35935,
13.55, 1.16, 29.92,0.10435, 0.98890, -0.02222, 0.10343,16.7037,
13.57, 1.17, 29.90,0.08904, 0.98956, -0.03279, 0.10851,17.04806,
13.54, 1.24, 29.89,0.09339, 0.97810, -0.11837, 0.14348,17.39217,
13.44, 1.23, 29.64,0.09166, 0.89962, -0.10772, 0.41313,17.73663,
13.44, 1.19, 29.14,-0.17152, -0.67772, -0.01513, -0.71487,18.08144,
13.60, 1.14, 28.73,-0.09847, -0.45732, -0.10204, -0.87792,18.42558,
13.73, 1.06, 28.37,-0.02639, -0.29336, -0.08216, -0.95210,18.76921,
13.89, 1.04, 27.93,-0.01721, -0.14189, -0.07819, -0.98664,19.23067,
