PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
12.66, 0.90, 29.42,0.00022, 0.99756, 0.01042, 0.06904,15.94045,
12.66, 0.90, 29.42,-0.00004, 0.99758, 0.01033, 0.06879,16.28783,
12.66, 0.90, 29.42,0.00017, 0.99758, 0.01041, 0.06873,16.63223,
12.66, 0.90, 29.42,0.00021, 0.99758, 0.01013, 0.06876,16.97653,
12.66, 0.90, 29.42,0.00012, 0.99760, 0.01016, 0.06845,17.32037,
12.66, 0.90, 29.42,0.00009, 0.99761, 0.01007, 0.06840,17.66405,
12.66, 0.90, 29.42,-0.00097, 0.99760, 0.01062, 0.06841,18.00901,
12.67, 0.90, 29.42,-0.00035, 0.99738, 0.01249, 0.07119,18.35411,
12.68, 0.90, 29.42,0.00064, 0.99468, 0.00305, 0.10294,18.69885,
12.68, 0.91, 29.42,0.00961, 0.99253, 0.06329, 0.10381,19.04207,
12.68, 0.95, 29.43,-0.01516, 0.99364, 0.02759, 0.10815,19.38651,
12.69, 0.98, 29.41,0.00336, 0.99220, 0.03072, 0.12076,19.73129,
12.71, 1.03, 29.39,0.01585, 0.99528, -0.06063, 0.07414,20.07548,
12.70, 1.07, 29.35,0.02294, 0.99600, -0.07963, 0.03351,20.42178,
12.70, 1.12, 29.27,-0.00404, 0.99387, -0.10897, -0.01792,20.7648,
12.65, 1.24, 29.19,-0.13528, 0.98046, -0.13914, -0.03230,21.10854,
12.61, 1.32, 29.12,-0.21220, 0.95859, -0.18963, 0.01111,21.45247,
12.67, 1.32, 28.97,-0.19672, 0.94974, -0.24340, 0.00760,21.79814,
12.79, 1.28, 28.78,-0.09404, 0.96472, -0.20425, -0.13697,22.14151,
12.92, 1.24, 28.51,-0.14849, 0.87571, -0.11702, -0.44429,22.48182,
13.19, 1.25, 28.17,-0.11675, 0.73418, 0.00369, -0.66883,22.82619,
13.47, 1.27, 27.77,-0.14677, 0.53161, 0.06763, -0.83143,23.16829,
13.62, 1.25, 27.55,-0.15264, 0.33959, 0.10622, -0.92201,23.51724,
13.83, 1.25, 27.27,-0.16513, 0.30239, 0.06957, -0.93619,23.86247,
13.98, 1.23, 27.01,-0.16531, 0.21329, -0.02821, -0.96249,24.20646,
14.14, 1.22, 26.74,-0.09622, 0.23787, 0.12770, -0.95805,24.55681,
14.29, 1.22, 26.55,-0.12295, 0.35423, 0.33938, -0.86269,24.90601,
14.44, 1.23, 26.31,-0.17499, 0.34200, 0.24889, -0.88908,25.25021,
14.45, 1.23, 26.11,-0.22269, 0.36308, 0.20087, -0.88217,25.59542,
14.40, 1.24, 25.90,-0.24076, 0.46825, 0.21486, -0.82256,25.93928,
14.44, 1.25, 25.81,-0.25065, 0.44604, 0.25233, -0.82131,26.28373,
14.50, 1.24, 25.72,-0.24136, 0.42759, 0.27424, -0.82686,26.62718,
14.50, 1.22, 25.56,-0.21914, 0.42945, 0.24122, -0.84224,26.97175,
14.44, 1.21, 25.33,-0.20160, 0.41205, 0.21295, -0.86269,27.31564,
14.40, 1.18, 25.20,-0.12797, 0.34792, -0.02721, -0.92835,27.66002,
14.43, 1.17, 25.13,-0.09039, 0.26952, -0.17307, -0.94299,28.00493,
14.42, 1.19, 25.05,-0.08050, 0.40167, -0.18975, -0.89229,28.34954,
14.34, 1.20, 24.90,-0.09028, 0.40482, -0.11235, -0.90297,28.69405,
14.34, 1.19, 24.81,-0.06387, 0.39022, -0.01083, -0.91844,29.03823,
14.39, 1.22, 24.75,-0.14457, 0.29219, -0.00361, -0.94536,29.38224,
14.39, 1.20, 24.72,-0.20842, 0.27301, 0.04842, -0.93791,29.724,
14.41, 1.22, 24.70,-0.26018, 0.24879, 0.07858, -0.92964,30.06868,
14.44, 1.26, 24.68,-0.33711, 0.23920, 0.09835, -0.90524,30.41522,
14.52, 1.40, 24.63,-0.41782, 0.24070, 0.01984, -0.87584,30.75965,
14.66, 1.49, 24.46,-0.62264, 0.16500, -0.09865, -0.75853,31.10274,
14.72, 1.53, 24.38,-0.52891, 0.15893, -0.07229, -0.83052,31.44734,
14.75, 1.52, 24.34,-0.49681, 0.15610, -0.04618, -0.85245,31.79225,
14.75, 1.51, 24.33,-0.39299, 0.15140, -0.01368, -0.90689,32.1363,
14.76, 1.50, 24.32,-0.39374, 0.11828, 0.01112, -0.91151,32.48055,
14.76, 1.52, 24.34,-0.32601, 0.13118, 0.01347, -0.93613,32.82551,
14.75, 1.53, 24.33,-0.26702, 0.16041, 0.01542, -0.95012,33.16955,
14.74, 1.56, 24.32,-0.15609, 0.19930, 0.00278, -0.96742,33.51331,
14.74, 1.56, 24.31,-0.16278, 0.19228, -0.00790, -0.96771,33.85814,
14.74, 1.56, 24.31,-0.14972, 0.18690, 0.00250, -0.97090,34.20248,
14.75, 1.55, 24.30,-0.12694, 0.18379, 0.01160, -0.97467,34.54576,
14.75, 1.57, 24.28,-0.09990, 0.22298, 0.00251, -0.96969,34.89004,
14.76, 1.58, 24.27,-0.11244, 0.21126, 0.00938, -0.97090,35.23387,
14.77, 1.58, 24.26,-0.09585, 0.17423, 0.00946, -0.97998,35.57947,
14.77, 1.58, 24.24,-0.08980, 0.16624, 0.00862, -0.98195,35.92281,
14.78, 1.58, 24.25,-0.09908, 0.15050, 0.00836, -0.98360,36.26768,
14.79, 1.58, 24.26,-0.09862, 0.13695, 0.01785, -0.98550,36.61174,
14.78, 1.57, 24.27,-0.12124, 0.13353, 0.01863, -0.98342,36.99707,
14.77, 1.57, 24.26,-0.08716, 0.13194, 0.02927, -0.98698,37.3437,
