PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
14.97, 1.57, 25.03,-0.05577, -0.00782, -0.00177, -0.99841,319.1493,
14.97, 1.57, 25.03,-0.05024, -0.00674, 0.00344, -0.99871,319.4934,
14.97, 1.55, 25.03,-0.14580, 0.01734, -0.00454, -0.98915,319.8352,
14.97, 1.53, 25.02,-0.18979, 0.03235, -0.00772, -0.98126,320.1801,
14.96, 1.51, 25.02,-0.25954, 0.05089, -0.01122, -0.96432,320.5262,
14.96, 1.48, 25.01,-0.34050, 0.05858, -0.00494, -0.93840,320.87,
14.96, 1.49, 25.00,-0.30965, 0.06437, -0.01164, -0.94860,321.2143,
14.96, 1.50, 24.99,-0.30301, 0.06700, -0.00861, -0.95059,321.5585,
14.96, 1.49, 24.99,-0.29288, 0.05195, 0.00038, -0.95474,321.9028,
14.96, 1.50, 25.00,-0.29159, 0.05141, -0.00131, -0.95516,322.2471,
14.96, 1.51, 25.00,-0.24678, 0.04544, -0.00504, -0.96799,322.5918,
14.96, 1.53, 25.00,-0.15534, 0.04073, -0.00423, -0.98701,322.935,
14.96, 1.52, 25.01,-0.20518, 0.04820, -0.00580, -0.97752,323.2788,
14.95, 1.51, 25.00,-0.24440, 0.06737, -0.01763, -0.96717,323.6189,
14.95, 1.51, 25.00,-0.23798, 0.06827, -0.01974, -0.96867,323.9668,
14.95, 1.53, 25.00,-0.19386, 0.06578, -0.01627, -0.97869,324.3119,
14.95, 1.52, 25.00,-0.20301, 0.06150, -0.01639, -0.97711,324.6559,
14.96, 1.52, 25.00,-0.21704, 0.05772, -0.01541, -0.97433,325.0001,
14.96, 1.52, 25.00,-0.20690, 0.05773, -0.01732, -0.97650,325.3445,
14.96, 1.53, 25.00,-0.19260, 0.05973, -0.01522, -0.97934,325.6874,
14.96, 1.54, 25.00,-0.15286, 0.04843, -0.00882, -0.98702,326.0323,
14.96, 1.52, 25.00,-0.22711, 0.06319, -0.01440, -0.97171,326.3773,
14.92, 1.50, 25.01,-0.24771, 0.07864, -0.02538, -0.96530,326.722,
14.89, 1.49, 25.01,-0.27205, 0.17003, -0.06388, -0.94498,327.0656,
14.87, 1.49, 25.00,-0.29172, 0.26753, -0.09094, -0.91382,327.4116,
14.85, 1.48, 24.97,-0.29236, 0.40015, -0.13945, -0.85730,327.7556,
14.84, 1.48, 24.93,-0.27340, 0.56474, -0.18487, -0.75640,328.0996,
14.84, 1.48, 24.91,-0.25871, 0.61296, -0.19273, -0.72125,328.4438,
14.88, 1.50, 24.96,-0.23227, 0.38064, -0.08154, -0.89136,328.7885,
14.95, 1.51, 24.99,-0.20374, 0.08693, -0.01037, -0.97510,329.133,
14.96, 1.53, 25.00,-0.11891, 0.02816, -0.00327, -0.99250,329.4756,
14.96, 1.54, 25.01,-0.11584, 0.03901, -0.00904, -0.99246,329.8202,
14.95, 1.54, 25.01,-0.10008, 0.01742, -0.00373, -0.99482,330.1651,
14.94, 1.53, 25.00,-0.13362, 0.01283, -0.00616, -0.99093,330.5094,
14.94, 1.53, 25.01,-0.15325, 0.00688, -0.00640, -0.98814,330.854,
14.94, 1.52, 25.01,-0.17006, 0.01752, -0.00489, -0.98527,331.197,
14.93, 1.51, 25.00,-0.20804, 0.02952, -0.00589, -0.97766,331.5414,
14.93, 1.52, 25.00,-0.20558, 0.02903, -0.00064, -0.97821,331.886,
14.93, 1.52, 25.00,-0.21944, 0.02310, 0.00646, -0.97533,332.2302,
14.92, 1.52, 24.99,-0.19810, 0.02891, 0.00771, -0.97973,332.5744,
14.92, 1.54, 25.00,-0.11903, 0.02910, -0.00139, -0.99246,332.9195,
14.93, 1.54, 25.00,-0.12248, 0.01851, -0.00997, -0.99225,333.2631,
14.93, 1.54, 25.00,-0.12992, 0.01574, -0.00811, -0.99137,333.607,
14.93, 1.54, 25.01,-0.12882, 0.01317, -0.00862, -0.99154,333.9521,
14.92, 1.54, 25.01,-0.14733, 0.01799, -0.01347, -0.98883,334.2962,
14.92, 1.53, 25.02,-0.15775, 0.02295, -0.00891, -0.98717,334.6409,
14.92, 1.53, 25.02,-0.15945, 0.01403, -0.00681, -0.98708,334.9853,
14.92, 1.53, 25.02,-0.15839, -0.02836, -0.00635, -0.98695,335.3292,
14.93, 1.53, 25.02,-0.16688, -0.08945, -0.01317, -0.98182,335.6737,
14.94, 1.53, 25.02,-0.15779, -0.09194, -0.00325, -0.98318,336.0181,
14.95, 1.53, 25.01,-0.14717, -0.08716, -0.00192, -0.98526,336.3623,
14.95, 1.53, 25.01,-0.16263, -0.09401, 0.00291, -0.98219,336.7067,
14.95, 1.53, 25.02,-0.16513, -0.09510, 0.00352, -0.98167,337.0511,
14.95, 1.53, 25.02,-0.14543, -0.08237, 0.00545, -0.98592,337.3952,
14.95, 1.54, 25.03,-0.12173, -0.07053, 0.00789, -0.99002,337.7384,
14.95, 1.54, 25.03,-0.10945, -0.04348, 0.00278, -0.99304,338.0839,
