PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
18.44, 1.08, 24.52,0.01765, 0.99912, 0.03356, -0.01791,11.27824,
18.15, 1.07, 24.55,0.01202, 0.98154, 0.01360, 0.19039,11.62736,
17.85, 1.07, 24.57,0.02176, 0.90321, 0.05022, 0.42570,11.97173,
17.65, 1.03, 24.62,-0.01379, -0.75624, -0.08565, -0.64852,12.31544,
17.46, 1.04, 24.69,0.03441, -0.56573, -0.10728, -0.81686,12.66391,
17.43, 1.04, 24.70,0.03726, -0.54091, -0.11196, -0.83276,13.90727,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,14.26505,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,14.62544,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,14.97719,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,15.32603,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,15.67038,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,16.01364,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,16.35799,
17.43, 1.04, 24.70,0.03744, -0.54086, -0.11201, -0.83278,16.70203,
15.84, 1.20, 25.05,-0.04984, -0.56792, -0.13232, -0.81084,17.04786,
15.84, 1.20, 25.05,-0.04750, -0.56867, -0.12712, -0.81129,17.39202,
15.84, 1.20, 25.04,-0.06599, -0.60959, -0.12097, -0.78065,17.73558,
15.84, 1.19, 25.02,-0.00700, -0.63194, -0.13200, -0.76366,18.08038,
15.80, 1.17, 24.98,0.07576, -0.67266, -0.17045, -0.71605,18.42375,
15.73, 1.18, 24.97,0.13137, -0.66231, -0.22828, -0.70141,18.76878,
15.64, 1.22, 25.03,0.11759, -0.61276, -0.18951, -0.75815,19.113,
15.62, 1.23, 25.06,0.10977, -0.59969, -0.20906, -0.76460,19.45738,
15.60, 1.24, 25.05,0.11923, -0.61497, -0.22674, -0.74578,19.80154,
15.57, 1.29, 25.00,0.13617, -0.65745, -0.14926, -0.72591,20.14635,
15.53, 1.37, 24.94,0.25164, -0.68327, -0.09182, -0.67926,20.48993,
