PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.47, 0.80, 29.61,-0.01393, 0.99681, 0.06393, -0.04580,20.8228,
13.47, 0.80, 29.61,-0.01395, 0.99680, 0.06401, -0.04585,21.17121,
13.47, 0.80, 29.61,-0.01404, 0.99679, 0.06407, -0.04593,21.51693,
13.47, 0.80, 29.61,-0.01410, 0.99678, 0.06403, -0.04606,21.86086,
13.47, 0.80, 29.61,-0.01388, 0.99680, 0.06386, -0.04595,22.20518,
13.47, 0.80, 29.61,-0.01398, 0.99680, 0.06382, -0.04596,22.55038,
13.47, 0.80, 29.61,-0.01406, 0.99680, 0.06385, -0.04608,22.89422,
13.47, 0.80, 29.61,-0.01396, 0.99681, 0.06376, -0.04593,23.23833,
13.47, 0.80, 29.61,-0.01401, 0.99680, 0.06379, -0.04601,23.58376,
13.47, 0.80, 29.61,-0.01396, 0.99680, 0.06373, -0.04610,23.92423,
13.47, 0.80, 29.61,-0.01394, 0.99682, 0.06364, -0.04597,24.27111,
13.47, 0.80, 29.61,-0.01404, 0.99683, 0.06348, -0.04595,24.61558,
13.47, 0.80, 29.61,-0.01412, 0.99682, 0.06361, -0.04593,24.9594,
13.47, 0.80, 29.61,-0.01401, 0.99681, 0.06368, -0.04602,25.30384,
13.47, 0.80, 29.62,-0.01677, 0.99680, 0.06242, -0.04709,25.64792,
13.48, 0.82, 29.63,-0.01528, 0.99917, 0.01059, -0.03638,25.99188,
13.50, 0.96, 29.63,0.03833, 0.95688, -0.28707, -0.02252,26.33596,
13.51, 0.92, 29.59,0.03123, 0.96367, -0.26231, -0.03956,26.6807,
13.51, 0.92, 29.57,0.05999, 0.93952, -0.33523, -0.03640,27.0249,
13.50, 0.90, 29.49,0.06678, 0.91327, -0.40180, 0.00567,27.37002,
13.52, 0.97, 29.46,0.07810, 0.86386, -0.49728, -0.01900,27.73031,
13.54, 1.08, 29.44,0.09083, 0.82693, -0.55159, -0.06078,28.07685,
13.57, 1.09, 29.40,0.06694, 0.81408, -0.57188, -0.07579,28.42402,
13.58, 1.08, 29.38,0.02367, 0.80402, -0.59031, -0.06735,28.76883,
13.57, 1.11, 29.39,0.07118, 0.78910, -0.59957, -0.11297,29.11272,
13.60, 1.12, 29.39,0.05966, 0.81057, -0.56547, -0.14023,29.45319,
13.66, 1.11, 29.34,-0.03967, 0.76577, -0.62919, -0.12710,29.79659,
13.65, 1.15, 29.22,0.08072, 0.78084, -0.61218, -0.09490,30.14087,
13.68, 1.16, 29.16,0.22289, 0.77726, -0.57129, -0.14078,30.48612,
13.71, 1.15, 29.14,0.23855, 0.79636, -0.55579, 0.00180,30.83923,
13.78, 1.23, 28.94,0.44717, 0.72351, -0.44185, 0.28520,31.18396,
13.86, 1.26, 28.75,0.50554, 0.63760, -0.34445, 0.46825,31.53384,
13.85, 1.24, 28.44,-0.58528, -0.54931, 0.23650, -0.54752,31.8783,
13.86, 1.26, 28.12,-0.56642, -0.43248, 0.20579, -0.67065,32.22284,
13.91, 1.21, 27.79,-0.62058, -0.26771, 0.07303, -0.73340,32.5664,
14.02, 1.29, 27.48,-0.57309, -0.13972, -0.03748, -0.80662,32.91095,
14.19, 1.38, 27.07,-0.57301, -0.09191, -0.08794, -0.80962,33.25583,
14.36, 1.42, 26.65,-0.57989, -0.04871, -0.16079, -0.79718,33.59931,
14.54, 1.50, 26.34,-0.54657, 0.01494, -0.18573, -0.81642,33.93835,
14.74, 1.56, 26.04,-0.51983, 0.06030, -0.23753, -0.81837,34.29322,
14.89, 1.58, 25.80,-0.45494, 0.14579, -0.26960, -0.83611,34.64175,
14.99, 1.59, 25.68,-0.35121, 0.21129, -0.26835, -0.87178,34.98659,
15.05, 1.62, 25.61,-0.32061, 0.17144, -0.23656, -0.90103,35.33228,
15.09, 1.63, 25.58,-0.17013, 0.13461, -0.16893, -0.96146,35.67669,
15.10, 1.61, 25.56,0.07387, 0.11228, -0.10451, -0.98540,36.02041,
15.11, 1.58, 25.54,0.08574, 0.08911, -0.05195, -0.99096,36.36472,
15.12, 1.57, 25.52,0.13140, 0.04917, -0.00020, -0.99011,36.71451,
15.14, 1.58, 25.53,0.15515, -0.01516, -0.00847, -0.98774,37.0482,
15.15, 1.54, 25.54,0.16371, 0.00685, -0.01501, -0.98637,37.41492,
15.15, 1.54, 25.54,0.19606, -0.03202, -0.02913, -0.97964,37.75836,
15.17, 1.53, 25.54,0.16823, -0.07772, 0.02326, -0.98240,38.10302,
15.17, 1.52, 25.56,0.11210, -0.06885, -0.03329, -0.99075,38.45775,
15.19, 1.51, 25.56,0.09685, -0.07548, -0.03726, -0.99173,38.81394,
15.20, 1.51, 25.54,0.11301, -0.02434, 0.00377, -0.99329,39.17276,
15.20, 1.51, 25.52,0.08674, -0.01607, -0.01395, -0.99600,39.51385,
15.21, 1.50, 25.52,0.06541, -0.03098, 0.01608, -0.99725,39.8689,
15.21, 1.49, 25.51,0.03013, -0.02313, 0.00774, -0.99925,40.22433,
15.21, 1.49, 25.51,0.00940, -0.02236, 0.01082, -0.99965,40.58113,
15.20, 1.49, 25.51,0.00819, 0.00436, 0.01082, -0.99990,40.9381,
15.19, 1.49, 25.52,0.00525, 0.00631, -0.00170, -0.99996,41.2881,
15.18, 1.49, 25.53,0.02450, 0.04354, -0.02737, -0.99838,41.63435,
15.17, 1.48, 25.54,0.01214, 0.07467, -0.02559, -0.99681,41.99186,
15.17, 1.48, 25.55,0.01487, 0.09167, -0.00771, -0.99565,42.3344,
15.17, 1.48, 25.55,-0.01581, 0.08904, -0.01429, -0.99580,42.67919,
15.17, 1.48, 25.55,-0.01277, 0.08325, 0.00323, -0.99644,43.03359,
15.17, 1.48, 25.55,-0.01139, 0.08578, -0.00629, -0.99623,43.38909,
15.18, 1.49, 25.55,0.00488, 0.08720, -0.01165, -0.99611,43.75567,
15.18, 1.49, 25.54,0.00968, 0.08635, -0.01780, -0.99606,44.08908,
15.18, 1.49, 25.54,0.01597, 0.09033, -0.01653, -0.99565,44.4444,
15.18, 1.49, 25.54,-0.00088, 0.07812, 0.01477, -0.99683,44.81041,
15.18, 1.49, 25.53,0.00681, 0.08499, 0.00846, -0.99632,45.16073,
15.19, 1.49, 25.53,-0.00087, 0.07996, -0.00480, -0.99679,45.5102,
15.19, 1.49, 25.53,-0.00979, 0.09091, -0.00907, -0.99577,45.86586,
15.19, 1.49, 25.53,-0.00945, 0.08897, -0.00692, -0.99597,46.23278,
15.18, 1.49, 25.54,-0.00675, 0.10027, -0.00207, -0.99494,46.5662,
15.18, 1.49, 25.53,-0.00882, 0.10317, 0.00062, -0.99462,46.90997,
15.17, 1.49, 25.52,0.00195, 0.09610, -0.00123, -0.99537,47.25926,
15.18, 1.49, 25.53,0.00123, 0.06951, 0.00423, -0.99757,47.60065,
15.18, 1.49, 25.53,-0.01184, 0.09022, 0.00843, -0.99582,47.95414,
15.17, 1.49, 25.52,-0.00772, 0.09328, -0.00175, -0.99561,48.309,
15.17, 1.49, 25.52,-0.00771, 0.09409, 0.00059, -0.99553,48.6539,
15.17, 1.49, 25.52,-0.00326, 0.08837, -0.00059, -0.99608,49.02089,
15.18, 1.48, 25.52,-0.02872, 0.08966, -0.00377, -0.99555,49.37473,
15.17, 1.48, 25.51,-0.04082, 0.11606, -0.00400, -0.99239,49.7341,
15.18, 1.48, 25.50,-0.03993, 0.11971, -0.00875, -0.99197,50.07945,
15.18, 1.48, 25.50,-0.05526, 0.13672, -0.00731, -0.98904,50.42485,
15.18, 1.48, 25.51,-0.05925, 0.15136, -0.00914, -0.98666,50.76846,
15.18, 1.48, 25.51,-0.06411, 0.15959, -0.01015, -0.98505,51.11347,
15.18, 1.48, 25.51,-0.06827, 0.17206, -0.00751, -0.98269,51.4575,
15.18, 1.47, 25.51,-0.07216, 0.17815, -0.00924, -0.98131,51.80199,
15.18, 1.47, 25.52,-0.07598, 0.16609, -0.00371, -0.98317,52.14561,
15.19, 1.47, 25.53,-0.08287, 0.15684, -0.00569, -0.98412,52.49038,
15.20, 1.47, 25.53,-0.08161, 0.13459, -0.00336, -0.98753,52.83416,
15.21, 1.47, 25.53,-0.07181, 0.12079, 0.00699, -0.99005,53.17795,
15.21, 1.47, 25.53,-0.06955, 0.12162, -0.00098, -0.99014,53.5219,
15.22, 1.47, 25.52,-0.06181, 0.12201, 0.00688, -0.99058,53.86646,
15.22, 1.48, 25.52,-0.05617, 0.10690, 0.00875, -0.99264,54.2107,
15.23, 1.47, 25.53,-0.05072, 0.09809, 0.01635, -0.99375,54.5491,
15.23, 1.47, 25.53,-0.05389, 0.09025, 0.01224, -0.99438,54.89422,
15.23, 1.47, 25.54,-0.05410, 0.08885, 0.01279, -0.99449,55.24961,
15.23, 1.47, 25.55,-0.06073, 0.09463, 0.01534, -0.99354,55.60505,
15.23, 1.47, 25.55,-0.06102, 0.10884, 0.01407, -0.99208,55.96131,
15.22, 1.47, 25.55,-0.06726, 0.11761, 0.00963, -0.99073,56.31919,
15.22, 1.47, 25.55,-0.06751, 0.12722, 0.01035, -0.98952,56.66039,
15.22, 1.48, 25.54,-0.04539, 0.11578, 0.01597, -0.99211,57.0103,
15.21, 1.48, 25.54,-0.03843, 0.10377, 0.02601, -0.99352,57.35178,
15.20, 1.49, 25.53,-0.00805, 0.13689, 0.02750, -0.99017,57.69333,
15.19, 1.48, 25.53,-0.02861, 0.12202, -0.00510, -0.99210,58.04279,
15.19, 1.48, 25.53,-0.04315, 0.11855, -0.00504, -0.99200,58.38601,
15.20, 1.49, 25.52,-0.02357, 0.11882, -0.00345, -0.99263,58.73096,
15.23, 1.49, 25.50,-0.03257, 0.10819, 0.00394, -0.99359,59.07527,
15.24, 1.48, 25.41,-0.02241, 0.08998, -0.00678, -0.99567,59.41478,
15.21, 1.47, 25.28,-0.03089, 0.07400, 0.01371, -0.99669,59.76951,
15.20, 1.48, 25.15,-0.02863, 0.06154, 0.00396, -0.99769,60.12611,
15.26, 1.47, 25.02,-0.03529, 0.08825, -0.01738, -0.99532,60.48082,
15.30, 1.48, 24.91,-0.04891, 0.06886, -0.00535, -0.99641,60.84239,
15.27, 1.48, 24.83,-0.03799, 0.02888, 0.00296, -0.99886,61.18562,
15.22, 1.48, 24.74,-0.03321, 0.07045, 0.01758, -0.99681,61.53,
15.24, 1.49, 24.65,-0.01509, 0.16299, 0.00633, -0.98649,61.874,
15.29, 1.49, 24.61,-0.02408, 0.24238, -0.02005, -0.96968,62.21933,
15.28, 1.49, 24.58,-0.02569, 0.35353, -0.01519, -0.93495,62.56255,
15.29, 1.49, 24.59,-0.02439, 0.25651, -0.01634, -0.96610,62.90672,
15.35, 1.48, 24.59,-0.03144, -0.11735, 0.02398, -0.99230,63.25177,
15.35, 1.48, 24.56,-0.03103, -0.22933, 0.02242, -0.97260,63.59688,
15.32, 1.49, 24.55,-0.03748, -0.06578, -0.00094, -0.99713,63.94009,
15.29, 1.49, 24.54,-0.01996, 0.15515, -0.02290, -0.98742,64.2847,
15.29, 1.49, 24.53,-0.02876, 0.20341, -0.03479, -0.97805,64.62936,
15.30, 1.49, 24.53,-0.02360, 0.18526, -0.03286, -0.98186,64.9733,
15.30, 1.49, 24.52,-0.01449, 0.19348, -0.03367, -0.98042,65.31731,
15.29, 1.49, 24.52,-0.02527, 0.19330, -0.03079, -0.98033,65.66179,
15.29, 1.49, 24.52,-0.03082, 0.18453, -0.02955, -0.98190,66.00586,
15.29, 1.48, 24.53,-0.04046, 0.16525, -0.02844, -0.98501,66.35007,
15.29, 1.48, 24.53,-0.05251, 0.14391, -0.02405, -0.98790,66.69483,
15.30, 1.47, 24.53,-0.10387, 0.11169, -0.01951, -0.98811,67.03909,
15.31, 1.46, 24.53,-0.14381, 0.08451, -0.02207, -0.98574,67.38318,
15.31, 1.45, 24.53,-0.15748, 0.09259, -0.01748, -0.98302,67.7252,
15.31, 1.46, 24.53,-0.15069, 0.09630, -0.01645, -0.98374,68.07238,
15.30, 1.46, 24.53,-0.13851, 0.09798, -0.01517, -0.98539,68.41675,
15.30, 1.47, 24.52,-0.12173, 0.08446, 0.00497, -0.98895,68.7602,
15.28, 1.47, 24.53,-0.09680, 0.08955, 0.00957, -0.99122,69.10485,
15.28, 1.47, 24.54,-0.09611, 0.07643, 0.01078, -0.99237,69.44938,
