PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
15.23, 1.61, 25.65,0.00739, -0.00029, 0.01201, -0.99990,8.701717,
15.23, 1.61, 25.65,0.00781, 0.00248, 0.00954, -0.99992,9.049614,
15.22, 1.62, 25.65,0.01895, 0.01208, 0.01036, -0.99969,9.394609,
15.23, 1.62, 25.65,0.02154, 0.01168, 0.02155, -0.99947,9.738557,
15.23, 1.61, 25.66,0.01642, -0.00582, 0.02932, -0.99942,10.0826,
15.22, 1.61, 25.66,0.00657, -0.01187, 0.02227, -0.99966,10.43072,
15.22, 1.61, 25.67,0.00016, -0.00858, 0.01737, -0.99981,10.77046,
15.22, 1.61, 25.67,-0.00322, -0.01183, 0.02134, -0.99970,11.11602,
15.22, 1.61, 25.67,-0.00578, -0.01248, 0.02397, -0.99962,11.46022,
15.25, 1.61, 25.66,-0.01801, 0.03138, 0.01233, -0.99927,11.80444,
15.27, 1.62, 25.62,-0.00800, 0.03126, 0.02194, -0.99924,12.14845,
15.24, 1.61, 25.57,-0.00642, -0.00626, 0.02898, -0.99954,12.49225,
15.21, 1.61, 25.51,-0.01644, -0.04449, 0.04036, -0.99806,12.83783,
15.19, 1.61, 25.47,-0.02399, -0.06653, 0.04037, -0.99668,13.18072,
15.21, 1.61, 25.48,-0.02422, -0.06221, 0.03083, -0.99729,13.52495,
15.26, 1.61, 25.49,-0.02880, -0.02347, 0.01671, -0.99917,13.87018,
15.29, 1.61, 25.47,-0.02947, -0.01239, 0.02751, -0.99911,14.21447,
15.25, 1.61, 25.40,-0.02515, -0.03917, 0.04258, -0.99801,14.55743,
15.20, 1.61, 25.33,-0.02632, -0.06274, 0.04180, -0.99681,14.90145,
15.20, 1.61, 25.28,-0.01712, -0.05233, 0.02295, -0.99822,15.24604,
15.22, 1.61, 25.28,-0.02426, -0.03770, 0.01859, -0.99882,15.59041,
15.23, 1.61, 25.28,-0.02540, -0.02887, 0.02500, -0.99895,15.93441,
15.24, 1.61, 25.28,-0.02806, -0.02570, 0.02366, -0.99900,16.27879,
15.24, 1.61, 25.27,-0.03073, -0.00881, 0.01517, -0.99937,16.62358,
15.17, 1.61, 25.26,-0.02888, -0.02359, 0.01674, -0.99916,16.96795,
15.07, 1.61, 25.26,-0.03951, -0.06137, 0.03578, -0.99669,17.31179,
15.01, 1.62, 25.26,-0.03863, -0.06274, 0.03221, -0.99676,17.65645,
15.01, 1.61, 25.27,-0.04097, -0.05357, 0.02603, -0.99738,17.9999,
15.02, 1.61, 25.26,-0.03655, -0.03204, 0.01813, -0.99865,18.3442,
14.96, 1.60, 25.25,-0.04458, -0.02131, 0.01466, -0.99867,18.68947,
14.85, 1.61, 25.24,-0.04862, -0.03769, 0.02881, -0.99769,19.0334,
14.81, 1.61, 25.25,-0.05693, -0.02962, 0.01310, -0.99785,19.37934,
14.82, 1.61, 25.24,-0.05360, -0.03395, 0.02004, -0.99778,19.72192,
14.80, 1.61, 25.22,-0.05043, -0.05283, 0.03205, -0.99681,20.06593,
14.80, 1.60, 25.17,-0.05529, -0.02995, 0.02461, -0.99772,20.40992,
14.84, 1.59, 25.07,-0.05963, -0.02728, 0.01251, -0.99777,20.75501,
14.88, 1.59, 24.99,-0.06759, -0.01516, 0.01608, -0.99747,21.09984,
14.88, 1.60, 24.96,-0.05530, -0.02858, 0.02462, -0.99776,21.44398,
14.85, 1.60, 24.96,-0.05307, -0.01031, 0.02467, -0.99823,21.78823,
14.84, 1.60, 24.95,-0.05381, -0.00788, 0.02714, -0.99815,22.13263,
14.84, 1.60, 24.93,-0.04613, -0.00848, 0.03019, -0.99844,22.4771,
