PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
15.04, 1.59, 24.83,-0.03487, 0.01371, 0.01760, -0.99914,9.351537,
15.04, 1.59, 24.83,-0.03399, 0.01714, 0.01911, -0.99909,9.696272,
15.05, 1.59, 24.83,-0.03783, 0.01990, 0.01811, -0.99892,10.04661,
15.05, 1.59, 24.83,-0.03193, 0.01373, 0.01305, -0.99931,10.39568,
15.06, 1.59, 24.83,-0.04844, 0.01776, 0.01642, -0.99853,10.74011,
15.06, 1.58, 24.83,-0.08050, 0.01641, 0.00380, -0.99661,11.0841,
15.07, 1.58, 24.84,-0.06970, 0.02764, -0.00623, -0.99717,11.4286,
15.07, 1.58, 24.84,-0.07251, 0.03072, 0.00529, -0.99688,11.77306,
15.06, 1.58, 24.84,-0.05677, 0.03000, 0.00593, -0.99792,12.11751,
15.06, 1.59, 24.84,-0.02593, 0.04197, 0.00554, -0.99877,12.46165,
15.05, 1.60, 24.84,-0.02390, 0.03769, 0.01331, -0.99892,12.80591,
15.06, 1.58, 24.83,-0.08911, -0.01574, 0.02052, -0.99569,13.1503,
15.07, 1.57, 24.83,-0.12739, -0.07251, 0.01375, -0.98910,13.49423,
15.08, 1.57, 24.82,-0.13784, -0.11870, 0.00909, -0.98327,13.83858,
15.08, 1.57, 24.82,-0.13963, -0.12808, 0.01222, -0.98181,14.18235,
15.07, 1.57, 24.81,-0.14619, -0.10478, 0.01153, -0.98362,14.52463,
15.06, 1.58, 24.82,-0.10545, -0.04884, 0.00960, -0.99318,14.8714,
15.06, 1.59, 24.82,-0.08173, -0.01387, 0.00750, -0.99653,15.21565,
15.05, 1.59, 24.83,-0.04432, 0.03380, 0.00243, -0.99844,15.56006,
15.04, 1.59, 24.84,-0.03874, 0.05967, 0.00108, -0.99747,15.90403,
15.02, 1.59, 24.85,-0.05786, 0.11020, 0.00305, -0.99222,16.24945,
15.01, 1.57, 24.85,-0.14021, 0.14547, -0.01189, -0.97930,16.59303,
15.02, 1.56, 24.86,-0.16996, 0.11398, -0.00612, -0.97882,16.93732,
15.03, 1.55, 24.86,-0.21666, 0.01302, 0.00314, -0.97616,17.2816,
15.05, 1.55, 24.85,-0.24215, -0.07916, 0.00757, -0.96697,17.62559,
15.05, 1.54, 24.85,-0.24617, -0.09543, 0.01441, -0.96441,17.96894,
15.09, 1.55, 24.84,-0.21841, -0.36979, 0.06695, -0.90059,18.31445,
15.13, 1.54, 24.76,-0.15817, -0.78075, 0.14551, -0.58672,18.65819,
15.16, 1.53, 24.70,0.12583, 0.88069, -0.19976, 0.41067,18.99975,
15.25, 1.53, 24.67,0.10479, 0.88936, -0.23209, 0.37973,19.36322,
15.40, 1.53, 24.61,0.08926, 0.90478, -0.19821, 0.36623,19.71203,
15.57, 1.55, 24.52,0.05403, 0.93168, -0.16987, 0.31654,20.05729,
15.73, 1.54, 24.33,0.04964, 0.94252, -0.14720, 0.29585,20.40194,
15.92, 1.56, 24.13,0.05974, 0.93216, -0.14915, 0.32444,20.74353,
16.16, 1.56, 23.97,0.04816, 0.95061, -0.15670, 0.26356,21.09652,
16.34, 1.56, 23.76,0.01888, 0.97321, -0.16721, 0.15666,21.44201,
16.47, 1.56, 23.50,-0.00172, 0.98633, -0.15680, 0.05072,21.79637,
16.56, 1.56, 23.23,-0.00455, 0.99120, -0.13122, -0.01682,22.14067,
16.63, 1.58, 22.97,-0.01274, 0.98860, -0.13673, -0.06175,22.49501,
16.62, 1.57, 22.71,-0.01302, 0.98633, -0.13317, -0.09615,22.84013,
16.60, 1.58, 22.47,-0.00163, 0.98425, -0.14380, -0.10277,23.19552,
16.61, 1.57, 22.24,-0.01195, 0.97747, -0.13952, -0.15791,23.55251,
16.63, 1.59, 22.04,-0.04422, 0.92673, -0.13007, -0.34972,23.89511,
16.58, 1.58, 21.86,-0.06657, 0.86403, -0.11825, -0.48480,24.24928,
16.46, 1.58, 21.70,-0.08883, 0.75958, -0.10490, -0.63572,24.60633,
16.33, 1.58, 21.61,-0.11839, 0.61394, -0.08916, -0.77532,24.95028,
16.20, 1.58, 21.54,-0.14424, 0.41705, -0.05052, -0.89594,25.30631,
16.04, 1.58, 21.58,-0.14198, 0.25520, -0.02645, -0.95604,25.66104,
15.89, 1.59, 21.72,-0.12023, 0.16100, -0.01080, -0.97954,26.00909,
15.77, 1.58, 21.89,-0.10938, 0.05827, -0.00828, -0.99226,26.35499,
15.65, 1.59, 22.10,-0.11345, 0.00130, 0.01298, -0.99346,26.69922,
15.59, 1.58, 22.34,-0.12081, -0.03201, 0.01741, -0.99201,27.04272,
15.58, 1.59, 22.62,-0.10523, 0.09789, -0.00496, -0.98961,27.38781,
15.53, 1.58, 22.87,-0.09599, 0.28309, -0.01348, -0.95418,27.73213,
15.41, 1.58, 23.09,-0.07414, 0.52292, -0.04473, -0.84797,28.07553,
15.30, 1.57, 23.26,-0.08919, 0.74114, -0.07343, -0.66134,28.42055,
15.20, 1.58, 23.40,-0.08253, 0.84786, -0.10710, -0.51269,28.75929,
15.05, 1.57, 23.42,-0.09359, 0.87632, -0.13265, -0.45355,29.1044,
14.87, 1.57, 23.31,-0.07570, 0.85429, -0.11023, -0.50230,29.47219,
14.70, 1.58, 23.19,-0.06098, 0.84758, -0.08412, -0.52040,29.81527,
14.53, 1.58, 23.09,-0.04717, 0.84815, -0.08679, -0.52047,30.1707,
14.45, 1.59, 22.96,-0.05678, 0.82762, -0.09401, -0.55044,30.52487,
14.43, 1.59, 22.84,-0.08168, 0.79371, -0.08604, -0.59661,30.88191,
14.41, 1.59, 22.80,-0.08774, 0.77971, -0.10408, -0.61116,31.23629,
