PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
20.28, 0.70, 26.94,0.06548, 0.50854, 0.01605, -0.85840,13.54293,
20.28, 0.70, 26.93,0.06588, 0.50853, 0.01619, -0.85837,13.89265,
20.28, 0.70, 26.93,0.06590, 0.50844, 0.01645, -0.85842,14.23703,
20.28, 0.70, 26.93,0.06619, 0.50854, 0.01651, -0.85833,14.58119,
20.29, 0.70, 26.93,0.06531, 0.50364, 0.02260, -0.86114,14.92581,
20.28, 0.70, 26.94,0.06695, 0.50448, 0.01883, -0.86062,15.26993,
20.29, 0.70, 26.93,0.06984, 0.50442, 0.01971, -0.86040,15.61394,
20.28, 0.70, 26.93,0.05926, 0.51270, 0.01041, -0.85645,15.95845,
20.27, 0.70, 26.94,0.02374, 0.53030, 0.00234, -0.84747,16.30219,
20.26, 0.70, 26.94,0.01762, 0.55426, -0.01509, -0.83202,16.64699,
20.24, 0.71, 26.95,-0.03942, 0.56763, -0.09798, -0.81648,16.99136,
20.23, 0.74, 26.96,-0.05921, 0.58987, -0.14309, -0.79251,17.33544,
20.21, 0.81, 26.95,-0.08063, 0.59814, -0.12222, -0.78790,17.67997,
20.18, 0.88, 26.94,-0.10736, 0.60770, -0.12972, -0.77611,18.0246,
20.17, 0.91, 26.95,-0.08368, 0.61222, -0.14765, -0.77226,18.36843,
20.16, 0.93, 26.94,-0.11023, 0.61014, -0.14963, -0.77019,18.71872,
20.16, 0.94, 26.94,-0.10413, 0.61216, -0.15033, -0.76930,19.06295,
20.18, 0.94, 26.94,-0.10719, 0.62423, -0.14169, -0.76077,19.41249,
20.18, 0.93, 26.95,-0.09667, 0.61711, -0.14513, -0.76731,19.75702,
20.18, 0.92, 26.96,-0.08476, 0.61445, -0.14330, -0.77119,20.10078,
20.19, 0.92, 26.96,-0.07182, 0.61133, -0.14143, -0.77532,20.44501,
20.20, 0.92, 26.95,-0.08242, 0.60582, -0.14110, -0.77864,20.78926,
20.20, 0.93, 26.93,-0.08519, 0.59879, -0.14173, -0.78365,21.13355,
20.22, 0.96, 26.91,-0.09751, 0.57745, -0.16089, -0.79446,21.47798,
20.20, 1.01, 26.87,-0.11252, 0.56416, -0.13980, -0.80593,21.82184,
20.18, 1.06, 26.83,-0.14610, 0.50585, -0.13347, -0.83962,22.16665,
20.16, 1.09, 26.81,-0.14941, 0.46675, -0.15085, -0.85853,22.51079,
20.09, 1.10, 26.75,-0.16105, 0.34515, -0.12870, -0.91563,22.85497,
19.96, 1.05, 26.69,-0.17914, 0.08819, -0.08036, -0.97656,23.19928,
19.72, 0.99, 26.63,-0.15343, -0.17486, -0.04781, -0.97139,23.54343,
19.34, 0.95, 26.53,-0.15124, -0.38090, -0.02046, -0.91193,23.88812,
18.85, 0.90, 26.49,-0.10532, -0.49521, 0.07176, -0.85937,24.23212,
18.41, 0.88, 26.36,-0.12953, -0.60998, 0.08607, -0.77701,24.57639,
17.97, 0.87, 26.21,-0.12868, -0.65848, 0.07037, -0.73817,24.9208,
17.55, 0.91, 26.09,-0.12834, -0.66458, 0.07512, -0.73227,25.26496,
17.13, 0.97, 25.92,-0.15244, -0.64615, 0.11096, -0.73955,25.6096,
16.73, 0.99, 25.72,-0.15458, -0.68439, 0.04726, -0.71098,25.95367,
16.31, 1.02, 25.61,-0.17821, -0.65902, 0.08799, -0.72539,26.29749,
15.94, 1.07, 25.52,-0.14900, -0.61121, 0.13495, -0.76552,26.64211,
15.64, 1.08, 25.37,-0.17599, -0.65801, 0.11076, -0.72373,26.98671,
15.44, 1.11, 25.25,-0.18584, -0.66180, 0.09931, -0.71946,27.33043,
15.29, 1.14, 25.20,-0.19486, -0.62262, 0.10428, -0.75066,27.6749,
15.22, 1.17, 25.16,-0.22146, -0.61137, 0.12687, -0.74906,28.01916,
15.17, 1.25, 25.13,-0.23763, -0.62831, 0.15902, -0.72351,28.36353,
15.09, 1.32, 25.11,-0.31595, -0.61974, 0.22629, -0.68183,28.708,
15.02, 1.39, 25.06,-0.26113, -0.67395, 0.15734, -0.67294,29.05179,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,29.56208,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,29.89894,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,30.30276,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,30.66125,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,31.00618,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,31.35062,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,31.69538,
15.00, 1.41, 25.06,-0.22339, -0.67501, 0.11081, -0.69439,32.03893,
