PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
10.51, 0.96, 27.31,-0.07303, 0.89594, 0.19688, 0.39141,17.64554,
10.51, 0.96, 27.31,-0.07296, 0.89587, 0.19686, 0.39157,17.99293,
10.51, 0.96, 27.31,-0.07300, 0.89583, 0.19688, 0.39167,18.33717,
10.51, 0.96, 27.31,-0.07309, 0.89581, 0.19692, 0.39166,18.68148,
10.51, 0.96, 27.31,-0.07310, 0.89560, 0.19660, 0.39231,19.02493,
10.51, 0.96, 27.31,-0.07464, 0.90319, 0.18810, 0.37855,19.37017,
10.54, 1.04, 27.28,0.00869, 0.93894, 0.00238, 0.34396,19.71928,
10.64, 1.17, 27.12,0.00610, 0.94619, -0.06038, 0.31787,20.06452,
10.66, 1.14, 27.03,0.05296, 0.93609, -0.04973, 0.34416,20.41391,
10.66, 1.12, 26.99,0.12164, 0.89179, -0.07437, 0.42941,20.75877,
10.66, 1.11, 27.01,0.23579, 0.87869, 0.01214, 0.41492,21.09828,
10.65, 1.07, 27.06,0.24710, 0.87165, -0.00517, 0.42324,21.4459,
10.73, 1.06, 27.11,0.14571, 0.90877, -0.12656, 0.36999,21.79086,
10.88, 1.10, 27.20,0.17398, 0.93195, -0.17001, 0.26889,22.13186,
10.92, 1.20, 27.07,0.23286, 0.94636, -0.16967, 0.14624,22.47899,
10.98, 1.20, 27.05,0.25172, 0.94842, -0.19270, -0.00021,22.82346,
10.99, 1.19, 27.01,0.23760, 0.94538, -0.20637, -0.08491,23.16734,
11.00, 1.18, 26.99,0.23192, 0.93542, -0.20603, -0.16957,23.51264,
11.01, 1.19, 26.97,0.23878, 0.92144, -0.21951, -0.21390,23.85848,
11.02, 1.18, 26.94,0.22418, 0.90517, -0.25260, -0.25808,24.19984,
11.16, 1.19, 26.87,0.21814, 0.85998, -0.33749, -0.31457,24.54465,
11.50, 1.26, 26.72,0.04028, 0.82599, -0.37325, -0.42047,24.89044,
11.87, 1.27, 26.57,-0.03593, 0.73455, -0.37831, -0.56217,25.2341,
12.25, 1.30, 26.37,-0.05464, 0.58176, -0.31268, -0.74887,25.57776,
12.71, 1.31, 26.11,-0.23849, 0.45273, -0.22246, -0.82986,25.92231,
13.16, 1.31, 25.86,-0.19845, 0.40159, -0.22388, -0.86558,26.26613,
13.51, 1.31, 25.61,-0.17364, 0.35629, -0.20840, -0.89413,26.60692,
13.90, 1.36, 25.48,-0.19783, 0.44695, -0.25854, -0.83322,26.95456,
14.21, 1.34, 25.35,-0.24619, 0.46365, -0.19367, -0.82880,27.29784,
14.43, 1.35, 25.24,-0.23113, 0.40596, -0.21387, -0.85792,27.64365,
