PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.58, 0.63, 30.32,0.00182, 0.99899, 0.04434, 0.00715,9.856745,
13.58, 0.63, 30.32,0.00168, 0.99899, 0.04435, 0.00701,10.20071,
13.58, 0.63, 30.32,0.00168, 0.99899, 0.04424, 0.00701,10.54463,
13.58, 0.63, 30.32,0.00160, 0.99900, 0.04416, 0.00726,10.88858,
13.58, 0.63, 30.32,0.00169, 0.99899, 0.04424, 0.00718,11.23339,
13.58, 0.63, 30.32,0.00168, 0.99900, 0.04414, 0.00704,11.57772,
13.58, 0.63, 30.32,0.00192, 0.99901, 0.04374, 0.00752,11.9223,
13.58, 0.63, 30.32,0.00197, 0.99899, 0.04418, 0.00753,12.2662,
13.58, 0.63, 30.32,0.00198, 0.99900, 0.04414, 0.00713,12.6109,
13.58, 0.63, 30.32,0.00207, 0.99944, 0.03192, 0.01003,12.9552,
13.58, 0.63, 30.33,-0.02940, 0.99901, -0.02368, 0.02373,13.29953,
13.59, 0.64, 30.32,-0.04250, 0.99186, -0.10662, 0.05520,13.6437,
13.58, 0.66, 30.38,-0.07177, 0.94568, -0.31218, -0.05547,13.98923,
13.58, 0.66, 30.43,-0.13096, 0.90052, -0.37137, -0.18438,14.33716,
13.59, 0.68, 30.42,-0.22089, 0.78115, -0.56926, -0.13025,14.6841,
13.58, 0.69, 30.43,-0.26240, 0.76314, -0.58520, -0.07948,15.02985,
13.58, 0.69, 30.43,-0.24350, 0.76742, -0.58793, -0.07819,15.37494,
13.58, 0.69, 30.44,-0.23356, 0.76559, -0.59333, -0.08534,15.71934,
13.57, 0.69, 30.44,-0.22895, 0.76205, -0.59784, -0.09725,16.06258,
13.56, 0.69, 30.44,-0.21726, 0.76342, -0.59925, -0.10435,16.4076,
13.57, 0.69, 30.44,-0.23236, 0.75892, -0.59790, -0.11209,16.75261,
13.56, 0.72, 30.43,-0.21879, 0.75564, -0.60206, -0.13663,17.09942,
13.58, 0.76, 30.40,-0.24286, 0.73601, -0.61534, -0.14374,17.44235,
13.58, 0.77, 30.35,-0.26301, 0.71916, -0.60594, -0.21559,17.78603,
13.57, 0.81, 30.26,-0.29088, 0.70483, -0.60116, -0.23919,18.13064,
13.54, 0.83, 30.18,-0.25394, 0.72382, -0.61248, -0.19100,18.48406,
13.52, 0.86, 30.13,-0.19206, 0.72421, -0.65120, -0.12071,18.82957,
13.51, 0.89, 29.97,-0.11499, 0.70723, -0.69432, -0.06733,19.1748,
13.55, 0.89, 29.60,-0.05068, -0.65766, 0.73375, -0.16287,19.51947,
13.69, 0.85, 29.09,0.32051, 0.59581, -0.55088, 0.48869,19.88352,
13.82, 0.80, 28.72,-0.51668, -0.32526, 0.33908, -0.71573,20.23759,
13.82, 0.80, 28.42,-0.58065, -0.16603, 0.37614, -0.70270,20.58508,
13.89, 0.78, 28.02,-0.56325, -0.18430, 0.29375, -0.75000,20.92991,
13.97, 0.75, 27.55,-0.59543, -0.14627, 0.31719, -0.72350,21.27352,
14.06, 0.79, 27.09,-0.59577, -0.10680, 0.25405, -0.75439,21.61756,
14.18, 0.74, 26.61,-0.56033, -0.01866, 0.15413, -0.81359,21.962,
14.23, 0.76, 26.10,-0.62373, -0.08472, 0.20162, -0.75042,22.30719,
14.28, 0.79, 25.70,-0.68624, 0.00086, 0.15512, -0.71064,22.65089,
14.35, 0.76, 25.53,-0.68094, 0.19117, -0.03082, -0.70628,22.99479,
14.37, 0.79, 25.51,-0.63330, 0.33734, -0.20804, -0.66472,23.33921,
14.34, 0.81, 25.49,-0.57515, 0.44296, -0.28328, -0.62669,23.68344,
14.32, 0.81, 25.44,-0.60272, 0.47126, -0.30934, -0.56476,24.02789,
14.29, 0.80, 25.40,-0.54346, 0.28839, -0.21955, -0.75715,24.37219,
14.31, 0.80, 25.38,-0.58858, 0.17548, -0.18757, -0.76655,24.71613,
14.30, 0.80, 25.38,-0.54789, 0.19103, -0.15981, -0.79861,25.06015,
14.31, 0.80, 25.36,-0.54276, 0.14360, -0.15394, -0.81308,25.40453,
14.30, 0.80, 25.38,-0.48998, 0.26875, -0.20391, -0.80381,25.74899,
14.34, 0.79, 25.35,-0.58162, 0.35509, -0.21493, -0.69960,26.09494,
14.36, 0.80, 25.35,-0.58404, 0.41619, -0.20319, -0.66663,26.43891,
14.37, 0.83, 25.38,-0.60397, 0.28868, -0.11964, -0.73320,26.78067,
14.41, 0.98, 25.37,-0.62276, 0.27098, -0.22512, -0.69862,27.12538,
14.46, 1.13, 25.29,-0.58059, 0.22826, -0.24372, -0.74257,27.47013,
14.52, 1.29, 25.17,-0.44082, 0.21361, -0.33518, -0.80480,27.81503,
14.66, 1.47, 25.10,-0.30678, 0.14275, -0.32405, -0.88346,28.15832,
14.76, 1.54, 25.05,-0.21065, 0.07773, -0.31019, -0.92378,28.50298,
14.85, 1.56, 24.97,-0.10082, 0.07931, -0.25849, -0.95746,28.84774,
14.91, 1.55, 24.92,-0.00359, 0.09017, -0.16877, -0.98152,29.19159,
14.94, 1.52, 24.88,0.05670, 0.05581, -0.05967, -0.99504,29.53567,
14.94, 1.52, 24.89,0.06989, 0.05291, -0.07869, -0.99304,29.88035,
14.94, 1.51, 24.89,0.04350, 0.05514, -0.06377, -0.99549,30.22263,
14.95, 1.49, 24.88,0.06990, 0.04615, -0.05385, -0.99503,30.5674,
14.95, 1.48, 24.90,0.08275, 0.00893, -0.03750, -0.99582,30.91296,
14.96, 1.47, 24.90,0.07394, 0.01696, -0.03283, -0.99658,31.2578,
14.96, 1.47, 24.90,0.05385, 0.02845, -0.02745, -0.99777,31.60209,
14.96, 1.47, 24.90,0.05289, 0.02760, -0.02032, -0.99801,31.94573,
14.96, 1.47, 24.91,0.02521, 0.03067, -0.01924, -0.99903,32.28966,
14.97, 1.46, 24.91,-0.00534, 0.02333, -0.01074, -0.99966,32.63445,
14.97, 1.46, 24.90,-0.01330, 0.02789, -0.00367, -0.99952,32.97948,
14.97, 1.46, 24.90,-0.02421, 0.03500, -0.00659, -0.99907,33.32254,
14.97, 1.45, 24.90,-0.05075, 0.03507, -0.01046, -0.99804,33.66823,
14.98, 1.45, 24.91,-0.06814, -0.00449, -0.01409, -0.99757,34.01214,
14.99, 1.45, 24.92,-0.06949, -0.05598, 0.00758, -0.99598,34.35638,
15.01, 1.46, 24.92,-0.02466, -0.08861, 0.00423, -0.99575,34.70066,
15.04, 1.46, 24.92,-0.01523, -0.19275, 0.02820, -0.98072,35.04391,
15.03, 1.45, 24.93,-0.04737, -0.15462, 0.01191, -0.98677,35.38843,
15.02, 1.45, 24.94,-0.07059, -0.12001, 0.02425, -0.98996,35.73347,
15.00, 1.44, 24.95,-0.09626, -0.00512, 0.01070, -0.99529,36.07782,
15.00, 1.44, 24.94,-0.10060, 0.01241, 0.02111, -0.99463,36.4205,
15.00, 1.46, 24.94,-0.05298, 0.03640, 0.01817, -0.99777,36.76556,
15.00, 1.47, 24.95,0.01401, 0.02773, 0.02023, -0.99931,37.11004,
15.00, 1.47, 24.95,-0.00484, -0.02642, 0.02938, -0.99921,37.45491,
15.01, 1.47, 24.93,-0.01356, -0.06682, 0.03177, -0.99717,37.79919,
15.01, 1.46, 24.91,-0.03626, -0.06914, 0.03293, -0.99640,38.14302,
15.00, 1.46, 24.90,-0.05660, -0.06216, 0.02380, -0.99618,38.48766,
15.00, 1.46, 24.90,-0.02540, -0.05146, 0.00979, -0.99830,38.83215,
15.00, 1.47, 24.90,0.01218, -0.04419, 0.00433, -0.99894,39.17569,
15.00, 1.47, 24.91,0.00511, -0.03949, -0.00118, -0.99921,39.51989,
15.00, 1.47, 24.92,0.03149, -0.04505, 0.00263, -0.99849,39.86472,
15.01, 1.47, 24.92,0.03693, -0.04971, 0.00125, -0.99808,40.20911,
15.01, 1.46, 24.93,-0.02511, -0.08597, 0.01178, -0.99591,40.5536,
15.03, 1.44, 24.94,-0.08988, -0.12680, 0.01893, -0.98767,40.8976,
15.03, 1.44, 24.93,-0.09245, -0.12560, 0.02330, -0.98749,41.24248,
15.03, 1.44, 24.93,-0.09389, -0.12731, 0.02450, -0.98711,41.58646,
15.02, 1.44, 24.93,-0.10341, -0.12011, 0.02255, -0.98710,41.93116,
15.02, 1.44, 24.93,-0.10028, -0.11415, 0.02272, -0.98813,42.27702,
15.02, 1.44, 24.93,-0.10015, -0.11595, 0.02233, -0.98794,42.61977,
15.02, 1.45, 24.93,-0.09097, -0.10742, 0.01882, -0.98986,42.9631,
15.02, 1.45, 24.93,-0.09315, -0.10175, 0.01987, -0.99024,43.30754,
15.02, 1.45, 24.93,-0.08465, -0.11030, 0.02220, -0.99004,43.65216,
15.02, 1.45, 24.95,-0.07629, -0.11710, 0.02031, -0.98998,43.99666,
15.02, 1.45, 24.96,-0.07144, -0.11181, 0.02181, -0.99092,44.34225,
15.02, 1.46, 24.94,-0.01675, -0.10839, -0.00108, -0.99397,44.6842,
15.02, 1.47, 24.92,0.01427, -0.11285, -0.00196, -0.99351,45.02901,
15.02, 1.47, 24.92,0.00754, -0.09151, 0.00967, -0.99573,45.37349,
15.01, 1.46, 24.93,-0.05325, -0.03896, 0.01762, -0.99767,45.71727,
15.01, 1.45, 24.93,-0.07806, -0.04133, 0.02432, -0.99579,46.06079,
15.00, 1.45, 24.93,-0.07601, -0.04387, 0.02383, -0.99586,46.40538,
15.00, 1.46, 24.93,-0.04767, -0.04649, 0.02265, -0.99752,46.75039,
15.01, 1.47, 24.92,0.00371, -0.05977, 0.02127, -0.99798,47.09497,
15.01, 1.47, 24.92,-0.00093, -0.06387, 0.02117, -0.99773,47.43879,
15.01, 1.46, 24.92,-0.02304, -0.07865, 0.01642, -0.99650,47.78381,
15.02, 1.46, 24.92,-0.04435, -0.07924, 0.02271, -0.99561,48.12703,
15.02, 1.46, 24.92,-0.04236, -0.08196, 0.02342, -0.99546,48.47182,
15.02, 1.46, 24.92,-0.04003, -0.08933, 0.01696, -0.99505,48.81526,
15.04, 1.46, 24.93,-0.02960, -0.14828, 0.01794, -0.98834,49.16028,
15.04, 1.46, 24.92,-0.01645, -0.14677, 0.00482, -0.98902,49.50454,
15.05, 1.47, 24.90,0.01184, -0.17328, 0.02193, -0.98456,49.84855,
15.05, 1.46, 24.88,-0.00760, -0.24330, 0.01680, -0.96978,50.19204,
15.07, 1.46, 24.86,-0.00369, -0.36466, 0.00637, -0.93111,50.53656,
15.06, 1.46, 24.86,-0.01868, -0.36852, 0.01745, -0.92927,50.88073,
15.06, 1.46, 24.86,-0.02819, -0.36450, 0.02059, -0.93055,51.22518,
15.02, 1.46, 24.90,-0.05833, -0.13838, 0.00444, -0.98865,51.56975,
15.02, 1.46, 24.91,-0.06196, -0.13344, 0.01261, -0.98904,51.91462,
15.02, 1.46, 24.92,-0.05051, -0.15981, 0.01201, -0.98578,52.2586,
15.02, 1.46, 24.91,-0.05193, -0.16469, 0.00818, -0.98494,52.60329,
15.02, 1.46, 24.91,-0.05295, -0.16686, 0.01315, -0.98447,52.94645,
15.02, 1.46, 24.92,-0.05825, -0.16470, 0.01388, -0.98452,53.29086,
15.02, 1.46, 24.92,-0.05399, -0.16125, 0.01374, -0.98534,53.63583,
15.00, 1.46, 24.92,-0.03893, -0.08322, 0.00061, -0.99577,53.98056,
15.00, 1.45, 24.93,-0.06374, -0.05225, 0.00276, -0.99659,54.32438,
14.96, 1.45, 24.94,-0.07034, 0.10205, -0.01460, -0.99218,54.66784,
14.95, 1.45, 24.94,-0.06767, 0.15240, -0.01799, -0.98584,55.01313,
14.95, 1.45, 24.93,-0.05659, 0.22379, -0.04004, -0.97217,55.35956,
14.96, 1.46, 24.93,-0.02211, 0.26121, -0.03272, -0.96447,55.70072,
15.01, 1.47, 24.92,0.04904, 0.26788, -0.01191, -0.96213,56.04598,
15.06, 1.48, 24.89,0.16804, 0.21855, 0.00689, -0.96122,56.38932,
15.07, 1.48, 24.90,0.16969, 0.11927, 0.01377, -0.97816,56.73355,
15.08, 1.48, 24.90,0.14611, -0.01316, 0.01521, -0.98906,57.07888,
15.06, 1.46, 24.91,0.01521, 0.06554, 0.01037, -0.99768,57.42291,
15.04, 1.45, 24.92,-0.04921, 0.14337, 0.00663, -0.98842,57.77092,
15.04, 1.45, 24.92,-0.06870, 0.12275, 0.00031, -0.99006,58.11167,
15.03, 1.45, 24.92,-0.08397, 0.11690, -0.00082, -0.98959,58.4553,
15.03, 1.44, 24.92,-0.11238, 0.10800, -0.00383, -0.98777,58.79934,
15.04, 1.43, 24.93,-0.16306, 0.05783, -0.00118, -0.98492,59.14392,
15.06, 1.43, 24.94,-0.16422, -0.01060, 0.01219, -0.98629,59.48853,
15.08, 1.44, 24.95,-0.12542, -0.10986, 0.02602, -0.98566,59.83313,
15.08, 1.44, 24.95,-0.10408, -0.15631, 0.03323, -0.98165,60.17756,
15.07, 1.44, 24.93,-0.10620, -0.12235, 0.02953, -0.98635,60.52168,
15.05, 1.45, 24.93,-0.10717, -0.10229, 0.02691, -0.98860,60.86651,
15.04, 1.44, 24.93,-0.11627, -0.11272, 0.04196, -0.98591,61.2101,
15.03, 1.44, 24.92,-0.12325, -0.15827, 0.05181, -0.97830,61.55478,
15.03, 1.44, 24.92,-0.11634, -0.16674, 0.05189, -0.97774,61.89799,
15.03, 1.44, 24.92,-0.11473, -0.16967, 0.05093, -0.97747,62.24236,
15.03, 1.44, 24.92,-0.11056, -0.16787, 0.05004, -0.97831,62.586,
15.04, 1.43, 24.92,-0.16042, -0.19552, 0.06428, -0.96535,62.92859,
