PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.27, 0.64, 30.59,-0.00080, 0.99873, 0.05008, 0.00486,11.64885,
13.27, 0.64, 30.59,-0.00086, 0.99873, 0.05022, 0.00478,11.99651,
13.27, 0.64, 30.59,-0.00088, 0.99873, 0.05021, 0.00487,12.34065,
13.27, 0.64, 30.59,-0.00083, 0.99873, 0.05022, 0.00489,12.68495,
13.27, 0.64, 30.59,-0.00090, 0.99873, 0.05018, 0.00476,13.02918,
13.27, 0.64, 30.59,-0.00080, 0.99872, 0.05044, 0.00468,13.37361,
13.27, 0.64, 30.59,-0.00086, 0.99872, 0.05028, 0.00485,13.71787,
13.27, 0.64, 30.59,-0.00082, 0.99872, 0.05042, 0.00475,14.06208,
13.27, 0.65, 30.59,0.04470, 0.99725, 0.05907, 0.00377,14.40653,
13.27, 0.69, 30.54,0.42521, 0.89452, -0.10372, 0.09095,14.75085,
13.35, 0.73, 30.53,0.53872, 0.82081, -0.16416, 0.09547,15.09521,
13.43, 0.78, 30.46,0.64731, 0.72662, -0.19290, 0.12574,15.43894,
13.50, 0.88, 30.34,0.70825, 0.66932, -0.18044, 0.13356,15.784,
13.75, 0.89, 30.17,0.70151, 0.67987, -0.12585, 0.17272,16.12827,
14.08, 0.84, 30.03,0.72947, 0.63501, -0.06981, 0.24446,16.47252,
14.48, 0.79, 29.91,0.69639, 0.62503, -0.12132, 0.33115,16.82579,
11.95, 0.26, 30.98,0.68560, 0.64812, -0.18159, 0.27733,17.1763,
11.54, 0.04, 31.13,0.69753, 0.58774, -0.21728, 0.34756,17.5092,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,17.86739,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,18.21554,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,18.55992,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,18.90424,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,19.24826,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,19.59254,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,19.93656,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,20.27927,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,20.62581,
11.53, 0.03, 31.14,0.69549, 0.58513, -0.22108, 0.35363,20.97012,
14.60, 1.15, 28.99,-0.10484, 0.50086, 0.04504, -0.85797,21.31194,
14.58, 1.14, 29.00,-0.13493, 0.46315, 0.04784, -0.87464,21.65562,
14.75, 1.12, 29.10,-0.14732, 0.03544, 0.01748, -0.98830,22.00197,
14.82, 1.10, 29.13,-0.16998, -0.10010, 0.00642, -0.98033,22.33985,
14.56, 1.09, 29.02,-0.19951, 0.41029, -0.00598, -0.88984,22.68573,
14.74, 1.08, 29.16,-0.22258, 0.05123, 0.05379, -0.97208,23.03096,
14.90, 1.02, 28.94,-0.21134, -0.61501, 0.25668, -0.71499,23.3759,
14.79, 1.05, 28.46,0.02872, 0.90276, -0.30089, 0.30605,23.72055,
14.66, 1.05, 28.12,0.02517, 0.92446, -0.33938, 0.17192,24.06273,
14.67, 1.00, 27.78,0.05085, 0.83616, -0.54357, 0.05277,24.45456,
14.69, 1.01, 27.47,0.01931, 0.83816, -0.53108, 0.12273,24.81195,
14.29, 0.87, 27.16,-0.23444, 0.71863, -0.63322, 0.16625,25.45451,
15.66, 1.78, 26.46,-0.18024, 0.81198, -0.38483, 0.40014,25.81626,
15.63, 1.82, 26.26,0.03352, -0.80030, 0.22003, -0.55676,26.17832,
15.15, 1.46, 26.16,-0.02073, -0.77636, 0.11295, -0.61974,26.52238,
15.09, 1.67, 25.93,-0.09724, -0.72812, 0.09784, -0.67143,26.86662,
14.61, 1.52, 25.65,-0.49104, -0.60820, -0.05149, -0.62155,27.21088,
14.15, 1.49, 25.40,-0.57028, -0.53811, -0.03923, -0.61942,27.55498,
14.16, 1.73, 25.32,-0.56975, -0.45570, 0.05499, -0.68169,27.9001,
14.89, 1.36, 25.98,-0.48233, -0.31024, 0.02918, -0.81869,28.24373,
14.88, 1.39, 25.93,-0.39183, -0.21597, -0.03595, -0.89361,28.58866,
14.88, 1.39, 25.91,-0.40756, -0.17492, -0.02051, -0.89603,28.93799,
14.89, 1.40, 25.90,-0.36742, -0.15058, -0.02414, -0.91747,29.28149,
14.89, 1.39, 25.91,-0.31442, -0.12185, -0.01696, -0.94128,29.6377,
