PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
13.63, 0.70, 30.00,-0.05258, 0.99859, 0.00388, 0.00572,8.581379,
13.63, 0.70, 30.00,-0.05280, 0.99858, 0.00386, 0.00587,8.930176,
13.63, 0.70, 30.00,-0.03629, 0.99931, 0.00813, -0.00181,9.274325,
13.63, 0.70, 30.00,-0.03432, 0.99937, 0.00929, 0.00140,9.620231,
13.63, 0.71, 30.00,-0.06020, 0.99802, -0.01761, -0.00498,9.962887,
13.64, 0.83, 30.03,0.20840, 0.97350, 0.03817, -0.08604,10.30738,
13.65, 0.92, 29.95,0.23470, 0.97128, -0.00425, -0.03896,10.65054,
13.61, 0.96, 29.85,0.05486, 0.95979, -0.20023, 0.18895,10.99699,
13.60, 0.95, 29.83,0.05605, 0.96783, -0.18839, 0.15708,11.34041,
13.59, 0.99, 29.81,0.12260, 0.96980, -0.17979, 0.11012,11.68563,
13.54, 1.01, 29.81,0.14758, 0.96383, -0.18530, 0.12215,12.02921,
13.46, 1.05, 29.78,0.14345, 0.94642, -0.17775, 0.22830,12.37293,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,12.71782,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,13.06139,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,13.40602,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,13.74883,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,14.09484,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,14.44017,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,14.78363,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,15.12748,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,15.50775,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,15.86705,
13.38, 1.12, 29.71,0.16528, 0.92394, -0.22162, 0.26440,16.20625,
14.39, 1.18, 27.21,-0.27411, 0.21090, -0.02559, -0.93794,16.54923,
14.60, 1.21, 26.76,-0.26980, 0.21956, -0.08151, -0.93400,16.89291,
