PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
15.19, 1.49, 24.74,-0.16339, -0.00616, 0.05671, -0.98491,12.60276,
15.19, 1.50, 24.74,-0.14920, 0.00585, 0.05890, -0.98703,12.94673,
15.18, 1.51, 24.75,-0.11367, 0.02198, 0.05748, -0.99161,13.2911,
15.17, 1.51, 24.74,-0.10944, 0.06776, 0.07954, -0.98849,13.634,
15.16, 1.51, 24.74,-0.11215, 0.11644, 0.07358, -0.98410,13.98003,
15.15, 1.50, 24.73,-0.12969, 0.13563, 0.06750, -0.97991,14.32159,
15.15, 1.51, 24.73,-0.13334, 0.13177, 0.07339, -0.97953,14.66599,
15.16, 1.51, 24.73,-0.11490, 0.06478, 0.08264, -0.98781,15.01075,
15.15, 1.51, 24.73,-0.11344, 0.05683, 0.08105, -0.98860,15.35753,
15.16, 1.51, 24.73,-0.09153, 0.01658, 0.07900, -0.99252,15.70051,
15.16, 1.51, 24.73,-0.06903, 0.00128, 0.06779, -0.99531,16.04556,
15.16, 1.52, 24.74,-0.04048, 0.03939, 0.06355, -0.99638,16.3903,
15.14, 1.52, 24.73,-0.05644, 0.18668, 0.05148, -0.97945,16.73464,
15.15, 1.51, 24.73,-0.08286, 0.16127, 0.05317, -0.98199,17.07896,
15.20, 1.50, 24.74,-0.11017, -0.06281, 0.07942, -0.98874,17.42325,
15.22, 1.50, 24.73,-0.13553, -0.15412, 0.10067, -0.97352,17.76657,
15.21, 1.50, 24.73,-0.14447, -0.14447, 0.09866, -0.97392,18.11156,
15.20, 1.50, 24.73,-0.10977, -0.12023, 0.08968, -0.98257,18.45575,
15.18, 1.52, 24.73,-0.04238, -0.00248, 0.07942, -0.99594,18.79961,
15.15, 1.52, 24.72,-0.02656, 0.12909, 0.05846, -0.98955,19.14491,
15.15, 1.52, 24.72,-0.05478, 0.13210, 0.05242, -0.98833,19.48911,
15.16, 1.52, 24.73,-0.06026, 0.11745, 0.05959, -0.98946,19.83334,
15.16, 1.51, 24.73,-0.06279, 0.07516, 0.06240, -0.99323,20.17683,
15.17, 1.51, 24.74,-0.06413, 0.05357, 0.06425, -0.99443,20.5219,
15.17, 1.51, 24.74,-0.06392, 0.05822, 0.06664, -0.99402,20.86628,
15.17, 1.52, 24.74,-0.06113, 0.07030, 0.07333, -0.99295,21.21035,
15.17, 1.52, 24.74,-0.05901, 0.07501, 0.07006, -0.99297,21.55122,
15.17, 1.51, 24.74,-0.06879, 0.07248, 0.06958, -0.99256,21.92657,
15.17, 1.51, 24.73,-0.06939, 0.07592, 0.07003, -0.99223,22.27615,
15.16, 1.51, 24.74,-0.06947, 0.10646, 0.07402, -0.98912,22.62052,
15.13, 1.51, 24.74,-0.10834, 0.25826, 0.08421, -0.95628,22.9644,
15.13, 1.51, 24.74,-0.12536, 0.25000, 0.05539, -0.95850,23.30915,
15.15, 1.51, 24.74,-0.13226, 0.17742, 0.06625, -0.97296,23.65308,
15.17, 1.51, 24.72,-0.12794, 0.06922, 0.07327, -0.98665,23.99766,
